ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,clade,direction
GO:0042254,ribosome biogenesis,401,0.3220343846475112,1.380854518177725,2.9901975487888003e-4,0.006252579746249401,0.005387198013000066,918,"tags=26%, list=17%, signal=23%",YGR085C/YGR150C/YNL178W/YDL136W/YMR230W/YDR447C/YDL191W/YPL082C/YEL026W/YGR090W/YKR057W/YJR113C/YOR096W/YDL229W/YML024W/YGL135W/YBR257W/YHR072W-A/YHR034C/YML026C/YOR234C/YDR450W/YGR081C/YLR344W/YGR034W/YGL076C/YKL156W/YGL064C/YOR293W/YHL001W/YOR063W/YGR214W/YBR189W/YLR204W/YBL072C/YML063W/YHR021C/YKL006W/YDL111C/YFR001W/YEL055C/YER074W/YFR031C-A/YGL111W/YLR075W/YNL302C/YPL220W/YPR132W/YGR251W/YKR094C/YPL193W/YGR118W/YBR048W/YDR418W/YOL127W/YCR031C/YDR025W/YOL010W/YML073C/YNL069C/YDR500C/YIL070C/YMR239C/YGL189C/YLR441C/YLR145W/YAL059W/YIL133C/YCR018C/YMR290C/YGL030W/YLR340W/YLL045C/YDL083C/YEL054C/YDR378C/YOL144W/YLR167W/YJL136C/YCR072C/YLR197W/YPR169W/YER131W/YPL143W/YDR299W/YER056C-A/YER112W/YDR478W/YER102W/YPL090C/YPR187W/YDL213C/YJR123W/YER146W/YHR040W/YKL180W/YMR229C/YDR064W/YHR089C/YCR035C/YGL171W/YGL123W/YLR185W,18. Far East Asia,Upregulated
GO:0042546,cell wall biogenesis,55,-0.6244474328828472,-1.7485252473645927,3.213663301169793e-4,0.0066347909420353575,0.005716509669635807,982,"tags=42%, list=19%, signal=34%",YHR139C/YLR330W/YFR039C/YBL105C/YOR336W/YNL160W/YBR023C/YJL034W/YNL294C/YBR043C/YMR148W/YIL119C/YHR030C/YIL120W/YIR026C/YDR260C/YMR238W/YOL030W/YLR342W/YAL053W/YHL027W/YLR213C/YKR042W,18. Far East Asia,Downregulated
GO:0016053,organic acid biosynthetic process,186,-0.48375397043145285,-1.5830784945288228,3.668694252386651e-4,0.007387210278571146,0.006364791198097699,1000,"tags=33%, list=19%, signal=28%",YNL316C/YPL148C/YER023W/YBR176W/YGL184C/YCL030C/YGR037C/YIL074C/YOR221C/YJL097W/YKR069W/YLR027C/YDR158W/YIR033W/YDR035W/YMR289W/YIL046W/YLR089C/YDR234W/YER081W/YJL200C/YBR177C/YER052C/YAL062W/YMR272C/YJR148W/YGL026C/YIR017C/YJR137C/YOR202W/YOR303W/YGR204W/YGR267C/YLR380W/YJR109C/YDR354W/YNR057C/YMR062C/YBR166C/YML096W/YIL116W/YER069W/YLR303W/YOL058W/YLL062C/YIL094C/YHR018C/YPR067W/YBR248C/YER091C/YBR115C/YKL001C/YIR034C/YJL088W/YDL182W/YDR533C/YDL131W/YER090W/YNL277W/YDR034C/YNR050C,18. Far East Asia,Downregulated
GO:0046394,carboxylic acid biosynthetic process,186,-0.48375397043145285,-1.5830784945288228,3.668694252386651e-4,0.007387210278571146,0.006364791198097699,1000,"tags=33%, list=19%, signal=28%",YNL316C/YPL148C/YER023W/YBR176W/YGL184C/YCL030C/YGR037C/YIL074C/YOR221C/YJL097W/YKR069W/YLR027C/YDR158W/YIR033W/YDR035W/YMR289W/YIL046W/YLR089C/YDR234W/YER081W/YJL200C/YBR177C/YER052C/YAL062W/YMR272C/YJR148W/YGL026C/YIR017C/YJR137C/YOR202W/YOR303W/YGR204W/YGR267C/YLR380W/YJR109C/YDR354W/YNR057C/YMR062C/YBR166C/YML096W/YIL116W/YER069W/YLR303W/YOL058W/YLL062C/YIL094C/YHR018C/YPR067W/YBR248C/YER091C/YBR115C/YKL001C/YIR034C/YJL088W/YDL182W/YDR533C/YDL131W/YER090W/YNL277W/YDR034C/YNR050C,18. Far East Asia,Downregulated
GO:0009272,fungal-type cell wall biogenesis,52,-0.62858072487451,-1.7433671452295605,3.734389203659654e-4,0.007427791208742556,0.006399755567247288,982,"tags=42%, list=19%, signal=35%",YHR139C/YLR330W/YFR039C/YBL105C/YOR336W/YBR023C/YJL034W/YNL294C/YBR043C/YMR148W/YIL119C/YHR030C/YIL120W/YIR026C/YDR260C/YMR238W/YOL030W/YLR342W/YAL053W/YHL027W/YLR213C/YKR042W,18. Far East Asia,Downregulated
GO:0010499,proteasomal ubiquitin-independent protein catabolic process,17,-0.8038742527142412,-1.83619778312745,3.8571639918931954e-4,0.007565933107891416,0.0065187780819226425,868,"tags=82%, list=16%, signal=69%",YGR253C/YJL001W/YER012W/YGR135W/YPL106C/YOR157C/YBL041W/YOR362C/YFR050C/YML092C/YGL011C/YER094C/YOL038W/YMR314W,18. Far East Asia,Downregulated
GO:0072665,protein localization to vacuole,128,-0.5215234214323743,-1.6473133544583336,3.896617909643647e-4,0.007565933107891416,0.0065187780819226425,1267,"tags=34%, list=24%, signal=27%",YKL103C/YML001W/YDR358W/YOR270C/YHL048W/YLR417W/YKR007W/YPR185W/YML041C/YOR089C/YKR035W-A/YKL124W/YGL104C/YOR256C/YJL036W/YNL297C/YNL242W/YPL154C/YBL017C/YGR048W/YKR051W/YMR004W/YGR163W/YKL219W/YKR020W/YDL126C/YLR431C/YPL084W/YHR171W/YPL176C/YPL045W/YPL065W/YBR170C/YBR105C/YDL113C/YML071C/YAL002W/YNL275W/YPL250C/YNL336W/YDR092W/YER143W/YJR126C/YFL062W,18. Far East Asia,Downregulated
GO:0070585,protein localization to mitochondrion,74,0.5161438275914676,1.790033297346727,4.0994565042733145e-4,0.007774666928453228,0.006698622317264228,829,"tags=49%, list=16%, signal=42%",YBR185C/YNL121C/YGR028W/YNR040W/YPL063W/YOR045W/YBL045C/YHR005C-A/YMR150C/YOL027C/YIL022W/YEL020W-A/YPR133W-A/YKR016W/YGR082W/YKL141W/YBR044C/YPL098C/YOR232W/YMR035W/YJL143W/YER154W/YJL104W/YMR203W/YER017C/YDR375C/YLL006W/YBR091C/YNL131W/YJR135W-A/YKL195W/YKL084W/YGR062C/YJR045C/YHR117W/YHR083W,18. Far East Asia,Upregulated
GO:0072655,establishment of protein localization to mitochondrion,74,0.5161438275914676,1.790033297346727,4.0994565042733145e-4,0.007774666928453228,0.006698622317264228,829,"tags=49%, list=16%, signal=42%",YBR185C/YNL121C/YGR028W/YNR040W/YPL063W/YOR045W/YBL045C/YHR005C-A/YMR150C/YOL027C/YIL022W/YEL020W-A/YPR133W-A/YKR016W/YGR082W/YKL141W/YBR044C/YPL098C/YOR232W/YMR035W/YJL143W/YER154W/YJL104W/YMR203W/YER017C/YDR375C/YLL006W/YBR091C/YNL131W/YJR135W-A/YKL195W/YKL084W/YGR062C/YJR045C/YHR117W/YHR083W,18. Far East Asia,Upregulated
GO:0098660,inorganic ion transmembrane transport,160,0.41544799509217484,1.6007491239631824,4.5360098349831395e-4,0.00850371498949138,0.007326767247068955,371,"tags=22%, list=7%, signal=22%",YPL078C/YKL016C/YDR322C-A/YJL166W/YPR020W/YDL004W/YJR121W/YGL187C/YFR040W/YBL099W/YJR077C/YMR256C/YHR051W/YML081C-A/YPL271W/YLR295C/YDR377W/YML120C/YHR001W-A/YLR395C/YGR183C/YLR130C/YOL077W-A/YBR039W/YBL045C/YLR038C/YNL052W/YDL067C/YDR298C/YML123C/YGL191W/YEL024W/YOL027C/YDR529C/YFR033C/YOR065W,18. Far East Asia,Upregulated
GO:0000028,ribosomal small subunit assembly,25,0.700525039232827,1.9190497719599902,4.852394893486178e-4,0.008833080872647591,0.007610547591070725,956,"tags=56%, list=18%, signal=46%",YDR447C/YJR113C/YML024W/YKL156W/YGR214W/YHR021C/YNL302C/YBR048W/YCR031C/YDR025W/YLR167W/YJR123W/YOR167C/YNR037C,18. Far East Asia,Upregulated
GO:0042407,cristae formation,11,0.8591844142458486,1.9180465440140473,4.7961231961520873e-4,0.008833080872647591,0.007610547591070725,544,"tags=73%, list=10%, signal=65%",YDR322C-A/YPR020W/YNL100W/YLR295C/YCL057C-A/YKR016W/YFR011C/YLR168C,18. Far East Asia,Upregulated
GO:0009066,aspartate family amino acid metabolic process,59,-0.6030607373512821,-1.708092504446561,4.8741709291127115e-4,0.008833080872647591,0.007610547591070725,904,"tags=42%, list=17%, signal=36%",YGL184C/YKR069W/YLR027C/YDR158W/YIL046W/YDR234W/YJL200C/YER052C/YJR148W/YIR017C/YGR204W/YDR380W/YML096W/YLR303W/YLL062C/YIL094C/YER091C/YBR115C/YKL001C/YIR034C/YDL182W/YDL131W/YNL277W/YDR034C/YNR050C,18. Far East Asia,Downregulated
GO:0006812,monoatomic cation transport,179,0.39128834070975804,1.5453969573200141,4.958675412793308e-4,0.008887472086006468,0.0076574108456669366,485,"tags=23%, list=9%, signal=22%",YPL078C/YKL016C/YDR322C-A/YJL166W/YPR020W/YDL004W/YJR121W/YGL187C/YFR040W/YBL099W/YBL030C/YMR256C/YHR051W/YML081C-A/YPL271W/YLR295C/YDR377W/YML120C/YHR001W-A/YLR395C/YGR183C/YLR130C/YOL077W-A/YBR039W/YBL045C/YLR038C/YNL052W/YDL067C/YDR298C/YML123C/YGL191W/YEL024W/YOL027C/YDR529C/YFR033C/YOR065W/YMR177W/YDR276C/YPR191W/YOL152W/YLR411W,18. Far East Asia,Upregulated
GO:0072666,establishment of protein localization to vacuole,117,-0.5265254924748147,-1.650000712206547,5.571478691447491e-4,0.009877262767120499,0.008510210587050803,1267,"tags=33%, list=24%, signal=26%",YKL103C/YML001W/YDR358W/YHL048W/YLR417W/YPR185W/YML041C/YOR089C/YKR035W-A/YKL124W/YGL104C/YOR256C/YJL036W/YNL297C/YNL242W/YPL154C/YBL017C/YKR051W/YMR004W/YKL219W/YKR020W/YDL126C/YLR431C/YPL084W/YHR171W/YPL176C/YPL045W/YPL065W/YBR105C/YDL113C/YML071C/YAL002W/YNL275W/YPL250C/YNL336W/YDR092W/YER143W/YJR126C/YFL062W,18. Far East Asia,Downregulated
GO:0019693,ribose phosphate metabolic process,94,0.4818180725530006,1.7278094846257432,5.702690802978891e-4,0.010001170644794163,0.008616969125044505,217,"tags=19%, list=4%, signal=19%",YPL078C/YKL067W/YKL016C/YDR322C-A/YPR020W/YDL004W/YJR009C/YJR121W/YBL099W/YML081C-A/YPL271W/YLR295C/YDR377W/YOL077W-A/YBR039W/YDR454C/YER170W/YDR298C,18. Far East Asia,Upregulated
GO:0043248,proteasome assembly,33,-0.6849243581561634,-1.7676670556053717,7.017713353061483e-4,0.012176479232811998,0.010491206412471534,591,"tags=45%, list=11%, signal=41%",YMR191W/YHR200W/YGR135W/YKL145W/YDR363W-A/YGL048C/YHL030W/YHR030C/YFR050C/YOR117W/YBR173C/YDR394W/YDL007W/YPL240C/YDL097C,18. Far East Asia,Downregulated
GO:0072522,purine-containing compound biosynthetic process,86,0.478717846116982,1.6835027025954603,7.398266019327467e-4,0.012701654607919052,0.010943695441332042,217,"tags=21%, list=4%, signal=20%",YPL078C/YKL067W/YKL016C/YDR322C-A/YPR020W/YDL004W/YJR121W/YBL099W/YNL141W/YML081C-A/YPL271W/YLR295C/YDR377W/YOL077W-A/YBR039W/YDR454C/YER170W/YDR298C,18. Far East Asia,Upregulated
GO:1901293,nucleoside phosphate biosynthetic process,124,0.4158586500394295,1.548024943383641,8.89605730472466e-4,0.015114030691672832,0.013022189146718662,360,"tags=19%, list=7%, signal=18%",YPL078C/YKL067W/YKL016C/YDR322C-A/YPR020W/YDL004W/YJR121W/YBL099W/YNL141W/YML081C-A/YPL271W/YLR295C/YDR377W/YFL045C/YOL077W-A/YBR039W/YDR454C/YER170W/YER003C/YDR298C/YDL055C/YDR399W/YBR252W,18. Far East Asia,Upregulated
GO:0034976,response to endoplasmic reticulum stress,92,-0.5552116506790801,-1.6795419307295132,9.248446865152212e-4,0.01555073900728171,0.013398455306541728,1039,"tags=34%, list=20%, signal=28%",YML013W/YML007W/YGL141W/YOR259C/YER100W/YMR022W/YFL025C/YPL096W/YMR184W/YDR372C/YCL043C/YJL034W/YJR143C/YGR048W/YDR057W/YJR117W/YLR332W/YAL058W/YDL126C/YDR518W/YHL030W/YNL064C/YHR030C/YBR170C/YDL204W/YJR066W/YOL013C/YFR010W/YMR214W/YCL047C/YHR029C,18. Far East Asia,Downregulated
GO:0062125,regulation of mitochondrial gene expression,17,0.7658010494684357,1.8873948864505603,0.0011262059538074093,0.01874328480265188,0.016149140153951573,902,"tags=65%, list=17%, signal=54%",YBR185C/YPL215W/YCR065W/YOL027C/YBR120C/YLR203C/YGL107C/YDR350C/YJL062W-A/YDR282C/YMR257C,18. Far East Asia,Upregulated
GO:0045047,protein targeting to ER,40,-0.6342218659004795,-1.6939265861980082,0.0011697117847779745,0.019270706272453298,0.016603564409129145,1418,"tags=57%, list=27%, signal=42%",YOL111C/YAL028W/YIL090W/YLR378C/YLL024C/YDR292C/YKL073W/YBL075C/YLR066W/YOR254C/YHL028W/YIR022W/YOR324C/YDL100C/YJL034W/YPL094C/YJR117W/YPL210C/YAL005C/YNL064C/YML055W/YBR171W/YOR007C,18. Far East Asia,Downregulated
GO:0046034,ATP metabolic process,46,0.5819402910178538,1.8321979728688191,0.0011835706850723481,0.019304037873529998,0.01663228278496405,217,"tags=33%, list=4%, signal=32%",YPL078C/YKL016C/YDR322C-A/YPR020W/YDL004W/YJR009C/YJR121W/YBL099W/YML081C-A/YPL271W/YLR295C/YDR377W/YOL077W-A/YBR039W/YDR298C,18. Far East Asia,Upregulated
GO:0006839,mitochondrial transport,83,0.4752309576858507,1.6649885111352891,0.0012707073959457977,0.020520037255322733,0.01767998304937613,829,"tags=41%, list=16%, signal=35%",YLR188W/YNL121C/YBL030C/YJR077C/YPL063W/YOR045W/YHR005C-A/YGR257C/YIL022W/YEL020W-A/YKR016W/YGR082W/YKL141W/YBR044C/YPL098C/YOR232W/YJL143W/YMR241W/YER154W/YNL083W/YFR045W/YJL104W/YMR203W/YER017C/YLL006W/YBR091C/YNL131W/YJR135W-A/YKL195W/YKL084W/YJR045C/YHR162W/YHR117W/YHR083W,18. Far East Asia,Upregulated
GO:0070925,organelle assembly,212,0.3543075429138531,1.4131013781637543,0.0013453520870797436,0.021512443666931978,0.01853503649382309,769,"tags=23%, list=15%, signal=20%",YGR085C/YNR051C/YNL267W/YDR447C/YOR276W/YJR113C/YML024W/YNL098C/YLR210W/YKL089W/YNL139C/YEL061C/YKL156W/YGL064C/YHL001W/YOR063W/YGR214W/YHR172W/YLR204W/YHR021C/YKL006W/YEL055C/YLR075W/YAL016W/YNL302C/YGL126W/YKR094C/YPL193W/YBR048W/YDR418W/YLR262C/YOL127W/YCR031C/YDR025W/YML073C/YPR119W/YDL188C/YIL070C/YNL118C/YGL189C/YHR107C/YPR120C/YLR340W/YEL054C/YLR167W/YCR072C/YER131W/YPL143W,18. Far East Asia,Upregulated
GO:0006526,L-arginine biosynthetic process,12,-0.815083266823645,-1.7211592510672524,0.0015073867910390876,0.023869396661987882,0.020565777884897107,386,"tags=58%, list=7%, signal=54%",YOR303W/YJR109C/YMR062C/YER069W/YOL058W/YHR018C/YJL088W,18. Far East Asia,Downregulated
GO:0036503,ERAD pathway,55,-0.5902343767933685,-1.6527247216329453,0.0015250542437178572,0.02391695645676755,0.020606755216228134,1876,"tags=67%, list=35%, signal=44%",YCL052C/YGR184C/YJR131W/YIL030C/YIL005W/YLR207W/YMR067C/YEL037C/YJL048C/YLR104W/YDL190C/YLR378C/YAL023C/YJL073W/YDL095W/YML013W/YGL141W/YOR259C/YER100W/YMR022W/YFL025C/YPL096W/YMR184W/YCL043C/YJL034W/YGR048W/YDR057W/YJR117W/YAL058W/YDL126C/YHL030W/YNL064C/YBR170C/YOL013C/YFR010W/YMR214W/YCL047C,18. Far East Asia,Downregulated
GO:0006811,monoatomic ion transport,195,0.35690856851686026,1.4195170303555098,0.001681519938698726,0.026119609714453543,0.02250455256303558,485,"tags=21%, list=9%, signal=20%",YPL078C/YKL016C/YDR322C-A/YJL166W/YPR020W/YDL004W/YJR121W/YGL187C/YFR040W/YBL099W/YBL030C/YMR256C/YHR051W/YML081C-A/YPL271W/YLR295C/YDR377W/YML120C/YHR001W-A/YLR395C/YGR183C/YLR130C/YOL077W-A/YBR039W/YBL045C/YLR038C/YNL052W/YDL067C/YDR298C/YML123C/YGL191W/YEL024W/YOL027C/YDR529C/YFR033C/YOR065W/YMR177W/YDR276C/YPR191W/YOL152W/YLR411W,18. Far East Asia,Upregulated
GO:0017062,respiratory chain complex III assembly,10,0.847536299288125,1.8554284754136006,0.001861086218352497,0.02836851983301797,0.024442204638471063,578,"tags=80%, list=11%, signal=71%",YPL215W/YDR493W/YGR174C/YGR183C/YBR120C/YDR529C/YDR381C-A/YDR375C,18. Far East Asia,Upregulated
GO:0034551,mitochondrial respiratory chain complex III assembly,10,0.847536299288125,1.8554284754136006,0.001861086218352497,0.02836851983301797,0.024442204638471063,578,"tags=80%, list=11%, signal=71%",YPL215W/YDR493W/YGR174C/YGR183C/YBR120C/YDR529C/YDR381C-A/YDR375C,18. Far East Asia,Upregulated
GO:0072599,establishment of protein localization to endoplasmic reticulum,43,-0.6344224529888476,-1.7174566743761859,0.0018831042107622135,0.028438360812529352,0.024502379350560963,1418,"tags=56%, list=27%, signal=41%",YOL111C/YAL028W/YIL090W/YLR378C/YLL024C/YDR292C/YKL073W/YER083C/YBL075C/YLR066W/YOR254C/YHL028W/YIR022W/YOR324C/YDL100C/YJL034W/YPL094C/YJR117W/YPL210C/YAL005C/YNL064C/YML055W/YBR171W/YOR007C,18. Far East Asia,Downregulated
GO:1990145,maintenance of translational fidelity,10,0.8469982640873712,1.8542506074767442,0.0019110475241871454,0.02859558267843334,0.024637841089230703,429,"tags=70%, list=8%, signal=64%",YNL178W/YNL244C/YOR063W/YAL003W/YMR116C/YOR133W/YFR031C-A,18. Far East Asia,Upregulated
GO:0065002,intracellular protein transmembrane transport,44,-0.6172830242737171,-1.676909352007443,0.0019509043810052597,0.02892659132199617,0.024923036829110255,1396,"tags=59%, list=26%, signal=44%",YAL028W/YIL090W/YLR378C/YLL024C/YKL073W/YBL075C/YOR254C/YJL210W/YDR265W/YPL112C/YOR324C/YJL034W/YPL094C/YJR117W/YMR026C/YGR077C/YAL055W/YAL005C/YML055W/YGR239C/YOL044W/YBR171W/YDL022W/YGL153W/YIR034C/YLR191W,18. Far East Asia,Downregulated
GO:0006457,protein folding,133,-0.49652960123949536,-1.5761713819854621,0.002002412343503764,0.029422833623915668,0.02535059723639189,746,"tags=29%, list=14%, signal=26%",YOR035C/YJL014W/YNR028W/YDL100C/YCL043C/YOR349W/YJL034W/YGR142W/YBR155W/YJL162C/YHR176W/YAL058W/YPL106C/YDR212W/YDR518W/YDR363W-A/YLR216C/YJR051W/YBR072W/YDR258C/YAL005C/YOR027W/YNL064C/YNL007C/YML048W/YDR168W/YPR158W/YDR171W/YMR214W/YLL026W/YAL053W/YFL014W/YJL008C/YCR060W/YOL088C/YML130C/YDR533C/YPL240C/YIL142W,18. Far East Asia,Downregulated
GO:0000963,mitochondrial RNA processing,22,0.6856644864466799,1.8279252301347553,0.002159778029647487,0.031451767556741526,0.027098718699054464,1005,"tags=50%, list=19%, signal=41%",YGR150C/YDL033C/YOR017W/YML091C/YDR194C/YDR065W/YGL107C/YMR023C/YHL038C/YPR134W/YPL029W,18. Far East Asia,Upregulated
GO:0044272,sulfur compound biosynthetic process,78,-0.540696519795781,-1.5944787338130257,0.002185202027227893,0.031540393862023834,0.027175078773630526,904,"tags=33%, list=17%, signal=28%",YGL184C/YKR069W/YDR158W/YPL258C/YDL080C/YIL046W/YGR144W/YER052C/YGR277C/YJR148W/YIR017C/YJR137C/YOL049W/YGR204W/YDR380W/YNR057C/YJR010W/YLR303W/YLL062C/YPR067W/YER091C/YFR030W/YKL001C/YFL059W/YNL277W/YER178W,18. Far East Asia,Downregulated
GO:0070972,protein localization to endoplasmic reticulum,57,-0.5790704774280657,-1.6332993093750585,0.0025206134147341282,0.03574887373418577,0.030801088408879275,1469,"tags=49%, list=28%, signal=36%",YAL007C/YOL111C/YAL028W/YIL090W/YLR378C/YLL024C/YAR002C-A/YDR292C/YKL073W/YER083C/YBL075C/YLR066W/YOR254C/YHL028W/YIR022W/YFL025C/YOR324C/YDL100C/YJL034W/YPL094C/YJR117W/YPL210C/YDL072C/YAL005C/YNL064C/YML055W/YBR171W/YOR007C,18. Far East Asia,Downregulated
GO:0005975,carbohydrate metabolic process,234,-0.4356378734095754,-1.4521640933018602,0.002515987606809715,0.03574887373418577,0.030801088408879275,1368,"tags=36%, list=26%, signal=28%",YGR240C/YJL121C/YOL157C/YDL189W/YIR031C/YCL039W/YDR371W/YBR126C/YIL123W/YMR305C/YBR015C/YHR183W/YGL156W/YPR026W/YGR143W/YPR165W/YIL017C/YKL046C/YOR120W/YER059W/YHR104W/YDR420W/YBR058C/YNL241C/YIL024C/YDR109C/YJL216C/YPR159W/YPR001W/YGR189C/YDL021W/YMR135C/YFR017C/YMR280C/YOR336W/YJL036W/YBR056W/YLR345W/YNL242W/YOR190W/YGR223C/YNL066W/YBR149W/YJL034W/YOR347C/YNL009W/YKR058W/YJL155C/YER065C/YHL032C/YFR015C/YBR298C/YGR192C/YFR042W/YLR134W/YPL248C/YGR256W/YMR196W/YJL052W/YKL038W/YML051W/YMR311C/YER054C/YGL134W/YHR043C/YMR238W/YER177W/YOL030W/YBR105C/YDL022W/YIL053W/YLR342W/YOL136C/YLR081W/YPR160W/YER062C/YFR053C/YMR278W/YGR254W/YLR213C/YDR001C/YKR042W/YBR297W/YDL078C,18. Far East Asia,Downregulated
GO:0070129,regulation of mitochondrial translation,15,0.7525161967947614,1.8084153388808464,0.0026057881373975594,0.03604310207823517,0.031054594387972475,902,"tags=60%, list=17%, signal=50%",YBR185C/YPL215W/YOL027C/YBR120C/YLR203C/YDR350C/YJL062W-A/YDR282C/YMR257C,18. Far East Asia,Upregulated
GO:1901698,response to nitrogen compound,79,-0.5526256856392314,-1.63103227926304,0.002611167764032253,0.03604310207823517,0.031054594387972475,1039,"tags=54%, list=20%, signal=44%",YJL084C/YLR207W/YER107C/YOR153W/YMR067C/YEL037C/YER125W/YJL048C/YLR104W/YAR002W/YDL190C/YLR378C/YAL023C/YJL073W/YDL088C/YDL095W/YML013W/YGL141W/YOR259C/YER100W/YMR022W/YFL025C/YPL096W/YMR184W/YCL043C/YJL034W/YEL066W/YGR048W/YDR057W/YJR117W/YJL144W/YAL058W/YDL126C/YHL030W/YNL064C/YBR170C/YOL013C/YFR010W/YMR214W/YJL055W/YCL047C/YDR192C/YGR234W,18. Far East Asia,Downregulated
GO:0032509,endosome transport via multivesicular body sorting pathway,53,-0.5837025895542703,-1.6264498046313827,0.00267395177894939,0.03604310207823517,0.031054594387972475,1224,"tags=42%, list=23%, signal=32%",YDR358W/YHL048W/YLR417W/YOR089C/YKR035W-A/YKL124W/YOR256C/YDR456W/YKL041W/YKL219W/YDL126C/YPL084W/YPL176C/YPL065W/YOL100W/YAL002W/YNL265C/YNL336W/YER143W/YLR025W/YJL151C/YFL062W,18. Far East Asia,Downregulated
GO:0071985,multivesicular body sorting pathway,53,-0.5837025895542703,-1.6264498046313827,0.00267395177894939,0.03604310207823517,0.031054594387972475,1224,"tags=42%, list=23%, signal=32%",YDR358W/YHL048W/YLR417W/YOR089C/YKR035W-A/YKL124W/YOR256C/YDR456W/YKL041W/YKL219W/YDL126C/YPL084W/YPL176C/YPL065W/YOL100W/YAL002W/YNL265C/YNL336W/YER143W/YLR025W/YJL151C/YFL062W,18. Far East Asia,Downregulated
GO:0009636,response to toxic substance,53,-0.5836872649216528,-1.626407103526106,0.00267395177894939,0.03604310207823517,0.031054594387972475,667,"tags=26%, list=13%, signal=23%",YKL026C/YKR076W/YJR111C/YEL066W/YHR048W/YNL239W/YJL068C/YPL091W/YBR014C/YDL168W/YGR154C/YBR295W/YMR038C/YGR234W,18. Far East Asia,Downregulated
GO:0006066,alcohol metabolic process,117,-0.4995685881993408,-1.5655244391882122,0.002607184736534148,0.03604310207823517,0.031054594387972475,917,"tags=35%, list=17%, signal=30%",YMR202W/YOR120W/YLR260W/YAL061W/YPL117C/YCR048W/YDR216W/YJL153C/YML126C/YML008C/YGR175C/YOL151W/YGL256W/YPL258C/YBR149W/YDL080C/YLR251W/YNL009W/YGR144W/YMR296C/YHL032C/YGR060W/YDR173C/YLR134W/YLR450W/YDR380W/YML125C/YHR007C/YGR267C/YIL102C-A/YER044C/YIL053W/YHR046C/YIL049W/YHR072W/YER062C/YLR228C/YDR287W/YDL168W/YFL059W/YMR303C,18. Far East Asia,Downregulated
GO:0051788,response to misfolded protein,17,-0.7555474272507798,-1.7258103568826402,0.0028048963280134028,0.036893434766047256,0.031787237673156984,634,"tags=41%, list=12%, signal=36%",YGR048W/YDL126C/YNL007C/YBR170C/YIR011C/YBR082C/YGR234W,18. Far East Asia,Downregulated
GO:0071218,cellular response to misfolded protein,17,-0.7555474272507798,-1.7258103568826402,0.0028048963280134028,0.036893434766047256,0.031787237673156984,634,"tags=41%, list=12%, signal=36%",YGR048W/YDL126C/YNL007C/YBR170C/YIR011C/YBR082C/YGR234W,18. Far East Asia,Downregulated
GO:0006525,arginine metabolic process,17,-0.7554868595591564,-1.7256720090493658,0.0028048963280134028,0.036893434766047256,0.031787237673156984,486,"tags=47%, list=9%, signal=43%",YDR173C/YOR303W/YJR109C/YMR062C/YER069W/YOL058W/YHR018C/YJL088W,18. Far East Asia,Downregulated
GO:0043328,protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,24,-0.687152033905869,-1.6684590424022057,0.0031308822486414405,0.04052753132963643,0.034918360918432104,1224,"tags=54%, list=23%, signal=42%",YDR358W/YHL048W/YLR417W/YKL124W/YOR256C/YKL219W/YDL126C/YPL084W/YPL176C/YPL065W/YNL336W/YER143W/YFL062W,18. Far East Asia,Downregulated
GO:0009165,nucleotide biosynthetic process,96,0.4372022077458031,1.5747150644722494,0.0031105894172894005,0.04052753132963643,0.034918360918432104,360,"tags=20%, list=7%, signal=19%",YPL078C/YKL067W/YKL016C/YDR322C-A/YPR020W/YDL004W/YJR121W/YBL099W/YML081C-A/YPL271W/YLR295C/YDR377W/YOL077W-A/YBR039W/YDR454C/YER170W/YDR298C/YDR399W/YBR252W,18. Far East Asia,Upregulated
GO:0070127,tRNA aminoacylation for mitochondrial protein translation,13,0.7776673518632171,1.8338352947729624,0.003247108666334098,0.04137526745930401,0.035648767019375166,627,"tags=62%, list=12%, signal=54%",YKL194C/YPR047W/YOL033W/YDR268W/YBR121C/YPL104W/YHR091C/YPL097W,18. Far East Asia,Upregulated
GO:1902221,erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process,21,-0.7132572329887589,-1.6892258091730281,0.0032263616622792432,0.04137526745930401,0.035648767019375166,493,"tags=38%, list=9%, signal=35%",YMR110C/YJR078W/YGL026C/YLR134W/YDR380W/YDR354W/YBR166C/YER090W,18. Far East Asia,Downregulated
GO:0006626,protein targeting to mitochondrion,66,0.47385072561700625,1.594621266730841,0.00328852990474638,0.04157823468714221,0.03582364278120292,829,"tags=47%, list=16%, signal=40%",YNL121C/YGR028W/YPL063W/YOR045W/YBL045C/YHR005C-A/YMR150C/YIL022W/YEL020W-A/YPR133W-A/YKR016W/YGR082W/YKL141W/YBR044C/YPL098C/YOR232W/YMR035W/YJL143W/YER154W/YJL104W/YMR203W/YER017C/YLL006W/YBR091C/YNL131W/YJR135W-A/YKL195W/YKL084W/YJR045C/YHR117W/YHR083W,18. Far East Asia,Upregulated
