ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,direction,clade
GO:0010876,lipid localization,4/47,81/4986,0.04938271604938271,5.238770685579196,3.751672526727467,0.006786449222020324,0.04439468866071629,0.03601580508177452,YOR317W/YPL145C/YKR003W/YKR013W,4,Upregulated,18. Far East Asia
GO:0006796,phosphate-containing compound metabolic process,10/47,443/4986,0.022573363431151242,2.3946976610153214,2.999663678612518,0.007114664808502531,0.045591933670812136,0.03698708665215065,YDL066W/YDR298C/YDR322C-A/YOR317W/YGR157W/YPL078C/YMR145C/YKL067W/YKL016C/YCR036W,10,Upregulated,18. Far East Asia
GO:0006536,glutamate metabolic process,2/47,14/4986,0.14285714285714285,15.155015197568387,5.1733372982036805,0.007364129667468816,0.04624673431170417,0.03751830272689376,YDL066W/YOR136W,2,Upregulated,18. Far East Asia
GO:0042254,ribosome biogenesis,17/43,399/4986,0.042606516290726815,4.940374191292184,7.652988267342129,9.785817783532535e-9,4.247044918053121e-6,3.4610892371230866e-6,YDL208W/YDR496C/YGL120C/YGR245C/YPR102C/YNL308C/YNL132W/YJL033W/YJL010C/YJR002W/YKL099C/YKL082C/YKR081C/YHR089C/YIR012W/YIR026C/YCL059C,17,Downregulated,18. Far East Asia
GO:0022613,ribonucleoprotein complex biogenesis,17/43,473/4986,0.035940803382663845,4.167461527115393,6.752751312758483,1.2556228723942268e-7,2.724701633095472e-5,2.2204699217076853e-5,YDL208W/YDR496C/YGL120C/YGR245C/YPR102C/YNL308C/YNL132W/YJL033W/YJL010C/YJR002W/YKL099C/YKL082C/YKR081C/YHR089C/YIR012W/YIR026C/YCL059C,17,Downregulated,18. Far East Asia
GO:0006364,rRNA processing,12/43,286/4986,0.04195804195804196,4.8651813302976095,6.278782868073354,3.107484480916779e-6,4.495494215726273e-4,3.663560651186097e-4,YDL208W/YGL120C/YNL308C/YNL132W/YJL033W/YJL010C/YJR002W/YKL099C/YKL082C/YKR081C/YHR089C/YCL059C,12,Downregulated,18. Far East Asia
GO:0042273,ribosomal large subunit biogenesis,8/43,125/4986,0.064,7.421023255813953,6.780597149095982,8.658158693546985e-6,6.783447786334666e-4,5.528106854737929e-4,YDR496C/YGL120C/YGR245C/YPR102C/YKL082C/YKR081C/YIR012W/YIR026C,8,Downregulated,18. Far East Asia
GO:0000460,maturation of 5.8S rRNA,7/43,90/4986,0.07777777777777778,9.018604651162791,7.159304852046948,9.378038414287558e-6,6.783447786334666e-4,5.528106854737929e-4,YGL120C/YNL308C/YJL010C/YJR002W/YKL099C/YKR081C/YCL059C,7,Downregulated,18. Far East Asia
GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",7/43,90/4986,0.07777777777777778,9.018604651162791,7.159304852046948,9.378038414287558e-6,6.783447786334666e-4,5.528106854737929e-4,YGL120C/YNL308C/YJL010C/YJR002W/YKL099C/YKR081C/YCL059C,7,Downregulated,18. Far East Asia
GO:0042274,ribosomal small subunit biogenesis,8/43,140/4986,0.05714285714285714,6.625913621262458,6.297046156929697,1.9983763651607304e-5,0.001100537276188633,8.968724831418401e-4,YGL120C/YNL308C/YNL132W/YJL010C/YJR002W/YKL099C/YKL082C/YCL059C,8,Downregulated,18. Far East Asia
GO:0016072,rRNA metabolic process,12/43,343/4986,0.03498542274052478,4.056681808936199,5.471034512933222,2.0286401404398763e-5,0.001100537276188633,8.968724831418401e-4,YDL208W/YGL120C/YNL308C/YNL132W/YJL033W/YJL010C/YJR002W/YKL099C/YKL082C/YKR081C/YHR089C/YCL059C,12,Downregulated,18. Far East Asia
GO:0000447,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",5/43,43/4986,0.11627906976744186,13.482963764196862,7.667047189460218,2.837635802632084e-5,0.0013683710426025827,0.0011151410873501523,YNL308C/YJL010C/YJR002W/YKL099C/YCL059C,5,Downregulated,18. Far East Asia
GO:0030490,maturation of SSU-rRNA,7/43,115/4986,0.06086956521739131,7.058038422649141,6.129758757192147,4.687644640411551e-5,0.0020344377739386133,0.001657945893871875,YGL120C/YNL308C/YNL132W/YJL010C/YJR002W/YKL099C/YCL059C,7,Downregulated,18. Far East Asia
GO:0000479,"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",5/43,58/4986,0.08620689655172414,9.99599037690457,6.426864347108307,1.2276236653803476e-4,0.004843533370682462,0.003947191881031548,YNL308C/YJL010C/YJR002W/YKL099C/YCL059C,5,Downregulated,18. Far East Asia
GO:0019878,lysine biosynthetic process via aminoadipic acid,3/43,13/4986,0.23076923076923078,26.758497316636856,8.672703003538688,1.6094432180861897e-4,0.005820819638745052,0.004743622116464559,YDL182W/YNR050C/YIL094C,3,Downregulated,18. Far East Asia
GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",6/43,101/4986,0.0594059405940594,6.888326041906516,5.575601882091266,1.9773315384007825e-4,0.006601245289737997,0.005379622646985125,YGL120C/YNL308C/YJL010C/YJR002W/YKL099C/YCL059C,6,Downregulated,18. Far East Asia
GO:0009085,lysine biosynthetic process,3/43,15/4986,0.2,23.190697674418605,8.027239273458102,2.52981971209156e-4,0.007842441107483836,0.006391123483178679,YDL182W/YNR050C/YIL094C,3,Downregulated,18. Far East Asia
GO:0019752,carboxylic acid metabolic process,10/43,320/4986,0.03125,3.623546511627907,4.524419794999191,2.940418280197323e-4,0.008395010034099017,0.006841434323204632,YDL182W/YDR050C/YOR344C/YPR069C/YMR246W/YNR050C/YHR174W/YIL094C/YCL009C/YCR053W,10,Downregulated,18. Far East Asia
GO:0006553,lysine metabolic process,3/43,16/4986,0.1875,21.74127906976744,7.7497703952215815,3.0949345747830474e-4,0.008395010034099017,0.006841434323204632,YDL182W/YNR050C/YIL094C,3,Downregulated,18. Far East Asia
GO:0043436,oxoacid metabolic process,10/43,336/4986,0.02976190476190476,3.450996677740864,4.3386776908322915,4.360656249921846e-4,0.01076753715755806,0.00877490294673662,YDL182W/YDR050C/YOR344C/YPR069C/YMR246W/YNR050C/YHR174W/YIL094C/YCL009C/YCR053W,10,Downregulated,18. Far East Asia
GO:0006082,organic acid metabolic process,10/43,337/4986,0.02967359050445104,3.4407563315161136,4.327440505335293,4.4657988211070296e-4,0.01076753715755806,0.00877490294673662,YDL182W/YDR050C/YOR344C/YPR069C/YMR246W/YNR050C/YHR174W/YIL094C/YCL009C/YCR053W,10,Downregulated,18. Far East Asia
GO:0000027,ribosomal large subunit assembly,4/43,46/4986,0.08695652173913043,10.082912032355914,5.771810359666979,6.017374437889549e-4,0.013744950031810864,0.011201317513190518,YPR102C/YKR081C/YIR012W/YIR026C,4,Downregulated,18. Far East Asia
GO:0009067,aspartate family amino acid biosynthetic process,4/43,47/4986,0.0851063829787234,9.8683819891143,5.696988083630067,6.536124926279203e-4,0.014183391090025869,0.01155862092226217,YDL182W/YNR050C/YIL094C/YCR053W,4,Downregulated,18. Far East Asia
GO:0009205,purine ribonucleoside triphosphate metabolic process,4/43,48/4986,0.08333333333333333,9.662790697674419,5.624376711006171,7.085869250103244e-4,0.014644129783546705,0.011934095579121253,YDR050C/YOR344C/YML056C/YHR174W,4,Downregulated,18. Far East Asia
GO:0009144,purine nucleoside triphosphate metabolic process,4/43,50/4986,0.08,9.276279069767442,5.485346379189465,8.28244021072763e-4,0.016338995688435415,0.013315310578011883,YDR050C/YOR344C/YML056C/YHR174W,4,Downregulated,18. Far East Asia
GO:0009199,ribonucleoside triphosphate metabolic process,4/43,52/4986,0.07692307692307693,8.919499105545617,5.353913092522573,9.615314289879081e-4,0.01814368000785879,0.014786021059036022,YDR050C/YOR344C/YML056C/YHR174W,4,Downregulated,18. Far East Asia
GO:0009066,aspartate family amino acid metabolic process,4/43,56/4986,0.07142857142857142,8.282392026578073,5.111120405197904,0.0012723005631565358,0.01926002600790016,0.015695776712719996,YDL182W/YNR050C/YIL094C/YCR053W,4,Downregulated,18. Far East Asia
GO:0006096,glycolytic process,3/43,26/4986,0.11538461538461539,13.379248658318428,5.902168802437384,0.0013530894543207885,0.01926002600790016,0.015695776712719996,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0009137,purine nucleoside diphosphate catabolic process,3/43,26/4986,0.11538461538461539,13.379248658318428,5.902168802437384,0.0013530894543207885,0.01926002600790016,0.015695776712719996,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0009181,purine ribonucleoside diphosphate catabolic process,3/43,26/4986,0.11538461538461539,13.379248658318428,5.902168802437384,0.0013530894543207885,0.01926002600790016,0.015695776712719996,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0046032,ADP catabolic process,3/43,26/4986,0.11538461538461539,13.379248658318428,5.902168802437384,0.0013530894543207885,0.01926002600790016,0.015695776712719996,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0000154,rRNA modification,3/43,27/4986,0.1111111111111111,12.883720930232558,5.774425417536289,0.0015131143591764927,0.01926002600790016,0.015695776712719996,YDL208W/YNL132W/YHR089C,3,Downregulated,18. Far East Asia
GO:0009191,ribonucleoside diphosphate catabolic process,3/43,27/4986,0.1111111111111111,12.883720930232558,5.774425417536289,0.0015131143591764927,0.01926002600790016,0.015695776712719996,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0046031,ADP metabolic process,3/43,27/4986,0.1111111111111111,12.883720930232558,5.774425417536289,0.0015131143591764927,0.01926002600790016,0.015695776712719996,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0009141,nucleoside triphosphate metabolic process,4/43,59/4986,0.06779661016949153,7.861253448955459,4.944355518370487,0.0015473014191354519,0.01926002600790016,0.015695776712719996,YDR050C/YOR344C/YML056C/YHR174W,4,Downregulated,18. Far East Asia
GO:0009134,nucleoside diphosphate catabolic process,3/43,28/4986,0.10714285714285714,12.42358803986711,5.653270827580071,0.001684547210062565,0.01926002600790016,0.015695776712719996,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0009135,purine nucleoside diphosphate metabolic process,3/43,28/4986,0.10714285714285714,12.42358803986711,5.653270827580071,0.001684547210062565,0.01926002600790016,0.015695776712719996,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0009154,purine ribonucleotide catabolic process,3/43,28/4986,0.10714285714285714,12.42358803986711,5.653270827580071,0.001684547210062565,0.01926002600790016,0.015695776712719996,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0009179,purine ribonucleoside diphosphate metabolic process,3/43,28/4986,0.10714285714285714,12.42358803986711,5.653270827580071,0.001684547210062565,0.01926002600790016,0.015695776712719996,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0019364,pyridine nucleotide catabolic process,3/43,28/4986,0.10714285714285714,12.42358803986711,5.653270827580071,0.001684547210062565,0.01926002600790016,0.015695776712719996,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0170034,L-amino acid biosynthetic process,5/43,102/4986,0.049019607843137254,5.683994528043775,4.457590212577058,0.0016863617241940233,0.01926002600790016,0.015695776712719996,YDL182W/YNR050C/YIL094C/YCL009C/YCR053W,5,Downregulated,18. Far East Asia
GO:0009261,ribonucleotide catabolic process,3/43,29/4986,0.10344827586206896,11.995188452285484,5.53813732916155,0.0018676777318177356,0.020783900913048648,0.016937644207577846,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0170038,proteinogenic amino acid biosynthetic process,5/43,106/4986,0.04716981132075472,5.469504168494954,4.3378434262637295,0.0020002570704163443,0.020819749707923423,0.016966858845166796,YDL182W/YNR050C/YIL094C/YCL009C/YCR053W,5,Downregulated,18. Far East Asia
GO:0009185,ribonucleoside diphosphate metabolic process,3/43,30/4986,0.1,11.595348837209302,5.428523749943169,0.002062786261384118,0.020819749707923423,0.016966858845166796,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0042026,protein refolding,3/43,30/4986,0.1,11.595348837209302,5.428523749943169,0.002062786261384118,0.020819749707923423,0.016966858845166796,YLL024C/YPL106C/YNL064C,3,Downregulated,18. Far East Asia
GO:0072526,pyridine-containing compound catabolic process,3/43,30/4986,0.1,11.595348837209302,5.428523749943169,0.002062786261384118,0.020819749707923423,0.016966858845166796,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0006195,purine nucleotide catabolic process,3/43,31/4986,0.0967741935483871,11.221305326331583,5.323985732080693,0.002270143908251194,0.02239187400411405,0.01824804672661247,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0000480,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",3/43,32/4986,0.09375,10.87063953488372,5.224127696874609,0.0024900127127670192,0.02401478927424192,0.019570626233677627,YJL010C/YJR002W/YKL099C,3,Downregulated,18. Far East Asia
GO:1901607,alpha-amino acid biosynthetic process,5/43,113/4986,0.04424778761061947,5.130685326198806,4.142234025907643,0.002649901773079366,0.024966365325745917,0.02034610417038717,YDL182W/YNR050C/YIL094C/YCL009C/YCR053W,5,Downregulated,18. Far East Asia
GO:0009132,nucleoside diphosphate metabolic process,3/43,33/4986,0.09090909090909091,10.541226215644821,5.128596157200018,0.0027226458023411368,0.024966365325745917,0.02034610417038717,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0009150,purine ribonucleotide metabolic process,4/43,69/4986,0.057971014492753624,6.721941354903944,4.463641918642588,0.002761256994552544,0.024966365325745917,0.02034610417038717,YDR050C/YOR344C/YML056C/YHR174W,4,Downregulated,18. Far East Asia
GO:0000472,"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",3/43,34/4986,0.08823529411764706,10.231190150478797,5.037074118336605,0.0029682875455633024,0.02590713312370591,0.021112774022714498,YJL010C/YJR002W/YKL099C,3,Downregulated,18. Far East Asia
GO:0071826,protein-RNA complex organization,6/43,169/4986,0.03550295857988166,4.116691894867208,3.8443277328031624,0.002984692756187317,0.02590713312370591,0.021112774022714498,YDL208W/YGL120C/YPR102C/YKR081C/YIR012W/YIR026C,6,Downregulated,18. Far East Asia
GO:0031118,rRNA pseudouridine synthesis,2/43,10/4986,0.2,23.190697674418605,6.55091968076127,0.0031292667348654575,0.026629446331992324,0.021701416365630416,YDL208W/YHR089C,2,Downregulated,18. Far East Asia
GO:0009166,nucleotide catabolic process,3/43,35/4986,0.08571428571428572,9.938870431893688,4.949276363776343,0.003227173704262107,0.02693448822403374,0.021950007381215948,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0008652,amino acid biosynthetic process,5/43,121/4986,0.04132231404958678,4.791466461656737,3.9375853942027486,0.0035669021308215544,0.029208217448614238,0.023802961588004816,YDL182W/YNR050C/YIL094C/YCL009C/YCR053W,5,Downregulated,18. Far East Asia
GO:0016052,carbohydrate catabolic process,4/43,75/4986,0.05333333333333334,6.184186046511628,4.218885582294189,0.003739679325224322,0.029871669054499072,0.024343635222681757,YDR050C/YOR344C/YKR042W/YHR174W,4,Downregulated,18. Far East Asia
GO:0000967,rRNA 5'-end processing,3/43,37/4986,0.08108108108108109,9.401634192331867,4.78384838894028,0.0037855801797176247,0.029871669054499072,0.024343635222681757,YJL010C/YJR002W/YKL099C,3,Downregulated,18. Far East Asia
GO:0016053,organic acid biosynthetic process,6/43,180/4986,0.03333333333333333,3.8651162790697673,3.6513891896693074,0.004083127835855108,0.031089078609844154,0.025335751668463826,YDL182W/YPR069C/YNR050C/YIL094C/YCL009C/YCR053W,6,Downregulated,18. Far East Asia
GO:0046394,carboxylic acid biosynthetic process,6/43,180/4986,0.03333333333333333,3.8651162790697673,3.6513891896693074,0.004083127835855108,0.031089078609844154,0.025335751668463826,YDL182W/YPR069C/YNR050C/YIL094C/YCL009C/YCR053W,6,Downregulated,18. Far East Asia
GO:0006090,pyruvate metabolic process,3/43,41/4986,0.07317073170731707,8.484401588201928,4.487840014780979,0.005070778977562705,0.03726540278394549,0.03036908885618648,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0072523,purine-containing compound catabolic process,3/43,41/4986,0.07317073170731707,8.484401588201928,4.487840014780979,0.005070778977562705,0.03726540278394549,0.03036908885618648,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0042255,ribosome assembly,4/43,82/4986,0.04878048780487805,5.656267725467952,3.964981293487198,0.005151899002388777,0.03726540278394549,0.03036908885618648,YPR102C/YKR081C/YIR012W/YIR026C,4,Downregulated,18. Far East Asia
GO:0009259,ribonucleotide metabolic process,4/43,83/4986,0.04819277108433735,5.588119921546652,3.931102466928947,0.005379165409886698,0.03827143914575126,0.031188948709610538,YDR050C/YOR344C/YML056C/YHR174W,4,Downregulated,18. Far East Asia
GO:1901292,nucleoside phosphate catabolic process,3/43,43/4986,0.06976744186046512,8.089778258518118,4.354547966146788,0.005800630094976592,0.040604410664836145,0.03309018186608039,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0046034,ATP metabolic process,3/43,44/4986,0.06818181818181818,7.9059196617336145,4.29109365576847,0.006187977847531406,0.04233571187292957,0.03450108947199693,YDR050C/YOR344C/YHR174W,3,Downregulated,18. Far East Asia
GO:0170033,L-amino acid metabolic process,5/43,138/4986,0.036231884057971016,4.201213346814965,3.5566764591366358,0.006243054285408969,0.04233571187292957,0.03450108947199693,YDL182W/YNR050C/YIL094C/YCL009C/YCR053W,5,Downregulated,18. Far East Asia
GO:0170039,proteinogenic amino acid metabolic process,5/43,140/4986,0.03571428571428571,4.141196013289036,3.5159189449492314,0.0066311387279109225,0.044275603198666774,0.03608198562879466,YDL182W/YNR050C/YIL094C/YCL009C/YCR053W,5,Downregulated,18. Far East Asia
GO:0019693,ribose phosphate metabolic process,4/43,90/4986,0.044444444444444446,5.153488372093023,3.708387026031279,0.0071609238484475765,0.04708849924585225,0.038374328757231034,YDR050C/YOR344C/YML056C/YHR174W,4,Downregulated,18. Far East Asia
GO:0031505,fungal-type cell wall organization,6/16,132/4986,0.045454545454545456,14.164772727272728,8.696906957461142,1.979774128422812e-6,2.0391673522754964e-4,1.521300119735424e-4,YDR144C/YDR261C/YOL030W/YMR307W/YJL159W/YIL011W,6,Downregulated,2. Alpechin
GO:0071852,fungal-type cell wall organization or biogenesis,6/16,151/4986,0.039735099337748346,12.382450331125828,8.05824331552405,4.354364973478627e-6,2.242497961341493e-4,1.672992858231262e-4,YDR144C/YDR261C/YOL030W/YMR307W/YJL159W/YIL011W,6,Downregulated,2. Alpechin
GO:0045229,external encapsulating structure organization,6/16,172/4986,0.03488372093023256,10.87063953488372,7.474305604093222,9.28046477972629e-6,2.3897196807795196e-4,1.7828261287368926e-4,YDR144C/YDR261C/YOL030W/YMR307W/YJL159W/YIL011W,6,Downregulated,2. Alpechin
GO:0071555,cell wall organization,6/16,172/4986,0.03488372093023256,10.87063953488372,7.474305604093222,9.28046477972629e-6,2.3897196807795196e-4,1.7828261287368926e-4,YDR144C/YDR261C/YOL030W/YMR307W/YJL159W/YIL011W,6,Downregulated,2. Alpechin
GO:0071554,cell wall organization or biogenesis,6/16,207/4986,0.028985507246376812,9.032608695652174,6.697113308086694,2.6908564441795113e-5,5.543164275009794e-4,4.135421482633775e-4,YDR144C/YDR261C/YOL030W/YMR307W/YJL159W/YIL011W,6,Downregulated,2. Alpechin
GO:0051278,fungal-type cell wall polysaccharide biosynthetic process,2/16,10/4986,0.2,62.325,11.013154943226855,4.280513431089325e-4,0.005976229409443446,0.004458505333565371,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0071966,fungal-type cell wall polysaccharide metabolic process,2/16,10/4986,0.2,62.325,11.013154943226855,4.280513431089325e-4,0.005976229409443446,0.004458505333565371,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0034406,cell wall beta-glucan metabolic process,2/16,11/4986,0.18181818181818182,56.659090909090914,10.484561873039766,5.22194802766903e-4,0.005976229409443446,0.004458505333565371,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0034410,cell wall beta-glucan biosynthetic process,2/16,11/4986,0.18181818181818182,56.659090909090914,10.484561873039766,5.22194802766903e-4,0.005976229409443446,0.004458505333565371,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0044042,glucan metabolic process,3/16,59/4986,0.05084745762711865,15.845338983050848,6.507875287620318,7.900918963615806e-4,0.00813794653252428,0.0060712324667784616,YDR261C/YOL030W/YMR307W,3,Downregulated,2. Alpechin
GO:0010383,cell wall polysaccharide metabolic process,2/16,15/4986,0.13333333333333333,41.55,8.92337172135999,9.894773949120166e-4,0.008493014306328144,0.006336127177945369,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0070592,cell wall polysaccharide biosynthetic process,2/16,15/4986,0.13333333333333333,41.55,8.92337172135999,9.894773949120166e-4,0.008493014306328144,0.006336127177945369,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:1901678,iron coordination entity transport,2/16,17/4986,0.11764705882352941,36.661764705882355,8.356168153663162,0.0012768188053408809,0.01011633361154698,0.0075471880801525745,YOR382W/YHL047C,2,Downregulated,2. Alpechin
GO:0005976,polysaccharide metabolic process,3/16,73/4986,0.0410958904109589,12.806506849315069,5.765325737124393,0.001470647141023819,0.010819761108960954,0.008071973029679609,YDR261C/YOL030W/YMR307W,3,Downregulated,2. Alpechin
GO:0051273,beta-glucan metabolic process,2/16,22/4986,0.09090909090909091,28.329545454545457,7.288568518192487,0.00214851330400791,0.01383105439455092,0.010318517841616937,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0051274,beta-glucan biosynthetic process,2/16,22/4986,0.09090909090909091,28.329545454545457,7.288568518192487,0.00214851330400791,0.01383105439455092,0.010318517841616937,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0044036,cell wall macromolecule metabolic process,2/16,34/4986,0.058823529411764705,18.330882352941178,5.752865135251994,0.005102018020681554,0.03091222683118824,0.02306175328233768,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0006826,iron ion transport,2/16,36/4986,0.05555555555555555,17.3125,5.572929561708295,0.0057081609847976465,0.03266336563523098,0.024368172625159546,YOR382W/YHL047C,2,Downregulated,2. Alpechin
GO:0009250,glucan biosynthetic process,2/16,38/4986,0.05263157894736842,16.401315789473685,5.406910201961732,0.006345821061651603,0.034401029965795533,0.025664539473715626,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0009272,fungal-type cell wall biogenesis,2/16,40/4986,0.05,15.58125,5.253056525760029,0.007014621325006486,0.036101902505016464,0.026933458179521738,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0000271,polysaccharide biosynthetic process,2/16,41/4986,0.04878048780487805,15.201219512195122,5.180227095582296,0.00736058206412957,0.036101902505016464,0.026933458179521738,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0042546,cell wall biogenesis,2/16,42/4986,0.047619047619047616,14.839285714285714,5.1099125520306865,0.007714187870950859,0.036116425032179024,0.026944292563608266,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0031505,fungal-type cell wall organization,3/5,132/4986,0.022727272727272728,22.663636363636364,7.99148979892105,1.7449085900122336e-4,0.012363628415985659,0.006961161654043333,YLR110C/YLR300W/YKL096W,3,Downregulated,25. Sake
GO:0071852,fungal-type cell wall organization or biogenesis,3/5,151/4986,0.019867549668874173,19.811920529801323,7.436741444197776,2.604385333707291e-4,0.012363628415985659,0.006961161654043333,YLR110C/YLR300W/YKL096W,3,Downregulated,25. Sake
GO:0045229,external encapsulating structure organization,3/5,172/4986,0.01744186046511628,17.39302325581395,6.931537036514489,3.833683229762995e-4,0.012363628415985659,0.006961161654043333,YLR110C/YLR300W/YKL096W,3,Downregulated,25. Sake
GO:0071555,cell wall organization,3/5,172/4986,0.01744186046511628,17.39302325581395,6.931537036514489,3.833683229762995e-4,0.012363628415985659,0.006961161654043333,YLR110C/YLR300W/YKL096W,3,Downregulated,25. Sake
GO:0071554,cell wall organization or biogenesis,3/5,207/4986,0.014492753623188406,14.452173913043477,6.262798565672218,6.630332519269663e-4,0.017106257899715732,0.009631430396412774,YLR110C/YLR300W/YKL096W,3,Downregulated,25. Sake
GO:0016052,carbohydrate catabolic process,2/5,75/4986,0.02666666666666667,26.592000000000002,7.074719154568939,0.0021682274680423228,0.04661689056290994,0.02624696408682812,YGR192C/YLR300W,2,Downregulated,25. Sake
GO:0002181,cytoplasmic translation,20/51,166/4986,0.12048192771084337,11.77888022678951,14.357481386167013,2.833586652448315e-17,8.478937171861233e-15,7.545314588533023e-15,YDL184C/YDL133C-A/YDR447C/YOR234C/YGR027C/YGR148C/YLL045C/YLR287C-A/YLR441C/YPL220W/YPR102C/YML026C/YBL087C/YNL178W/YJL191W/YJL190C/YJL189W/YER025W/YER117W/YHR141C,20,Downregulated,5. French dairy
GO:0006412,translation,28/51,446/4986,0.06278026905829596,6.137694539699288,11.557978270248288,5.57824813938239e-17,8.478937171861233e-15,7.545314588533023e-15,YDL184C/YDL133C-A/YDR447C/YOR063W/YOR234C/YOR369C/YGR027C/YGR148C/YLL045C/YLR150W/YLR167W/YLR287C-A/YLR441C/YPL220W/YPL090C/YPR102C/YML026C/YBL087C/YBR121C/YNL302C/YNL178W/YJL191W/YJL190C/YJL189W/YKR057W/YER025W/YER117W/YHR141C,28,Downregulated,5. French dairy
GO:0042254,ribosome biogenesis,18/51,399/4986,0.045112781954887216,4.410437859354268,7.219486513254114,2.935703835621946e-8,2.9748465534302386e-6,2.647283809666106e-6,YDR324C/YDR447C/YOR063W/YOR234C/YOR369C/YLL045C/YLR167W/YLR441C/YPL220W/YPL211W/YPL090C/YPR102C/YML026C/YNL302C/YNL178W/YNL002C/YJL191W/YKR057W,18,Downregulated,5. French dairy
GO:0022613,ribonucleoprotein complex biogenesis,19/51,473/4986,0.040169133192389,3.9271234921029716,6.801630572105968,7.003644901645843e-8,5.32277012525084e-6,4.736675630849952e-6,YDR324C/YDR447C/YOR063W/YOR234C/YOR369C/YLL045C/YLR167W/YLR441C/YPL220W/YPL211W/YPL090C/YPR102C/YML026C/YNL302C/YNL178W/YNL002C/YJL191W/YKR057W/YER025W,19,Downregulated,5. French dairy
GO:0042274,ribosomal small subunit biogenesis,10/51,140/4986,0.07142857142857142,6.9831932773109235,7.299270126928409,1.0556669653794316e-6,6.418455149506944e-5,5.711713896895031e-5,YDR324C/YDR447C/YOR369C/YLR167W/YLR441C/YPL090C/YML026C/YNL302C/YJL191W/YKR057W,10,Downregulated,5. French dairy
GO:0042255,ribosome assembly,8/51,82/4986,0.0975609756097561,9.538020086083213,7.924337399204784,1.3596736569183824e-6,6.889013195053137e-5,6.130458418035515e-5,YDR447C/YOR063W/YOR369C/YLR167W/YPL211W/YPR102C/YNL302C/YJL191W,8,Downregulated,5. French dairy
GO:1990145,maintenance of translational fidelity,4/51,10/4986,0.4,39.10588235294118,12.261000985105417,1.949742036480039e-6,8.46745112985617e-5,7.535093283840152e-5,YOR063W/YOR369C/YLR167W/YNL178W,4,Downregulated,5. French dairy
GO:0000028,ribosomal small subunit assembly,5/51,25/4986,0.2,19.55294117647059,9.453056405646356,4.173057953466129e-6,1.585762022317129e-4,1.4111524921589413e-4,YDR447C/YOR369C/YLR167W/YNL302C/YJL191W,5,Downregulated,5. French dairy
