"gene","n_strains_fit","mean_r2","sd_r2","median_r2","mean_amp","sd_amp","cv_amp","mean_peak","sd_peak","n_strains_total","n_not_detected","n_too_few_cells","pct_strains_detected","mean_pct_expressed","sd_r2_null_mean","sd_r2_null_sd","cv_amp_null_mean","cv_amp_null_sd","sd_peak_null_mean","sd_peak_null_sd","sd_z","cv_amp_z","sd_peak_z"
"YCL024W",77,0.309367524524987,0.146736478806651,0.273155239135113,0.522223381926301,0.427807271033097,0.819203593403008,18.0750427377641,6.3023232944216,84,2,5,0.976190476190476,0.129253346313338,0.160228969294828,0.0158331003095668,0.606242003452432,0.430288562180288,5.35917777333573,0.829297050036991,-0.852169835621158,0.494927378202878,1.13728310144573
"YDR309C",79,0.276371375489903,0.146151030069421,0.236255367379922,0.737027523669472,0.53269003999664,0.72275460941338,18.4499931239734,5.40727218985787,84,0,5,1,0.242830583032016,0.159238894722653,0.0147935999126952,0.468876006147376,0.243688724413305,5.78630738301069,1.06215341000637,-0.884697756494078,1.04181514297484,-0.356855412393343
"YLR045C",79,0.229327119781707,0.148065729737509,0.180881713265423,0.575923433995663,0.312113391278203,0.541935564442674,41.0089474870304,11.2646099962458,84,0,5,1,0.294474291885199,0.159893618144371,0.0133624859894724,0.59350747558183,0.187604125301191,10.0835891183092,0.877164300407667,-0.885156281262396,-0.274897532537517,1.34640782506509
"YML060W",79,0.206344913610791,0.147052009062307,0.153078330586225,0.463556756630002,0.310358731108439,0.669516141593335,24.1908448153816,10.2789160003395,84,0,5,1,0.224207802918767,0.164455086909773,0.0196545787619597,0.676250882521863,0.321968153583594,8.6633669633951,1.0644318540129,-0.885446493574777,-0.0209174132707506,1.51775713104961
"YOR342C",79,0.252204775968154,0.146780252049193,0.212902088654624,0.934641810087707,0.833547678408797,0.891836497588929,8.62594923462174,10.5453135279956,84,0,5,1,0.53416934490729,0.160785593001229,0.0156211316126264,0.510724056804084,0.19019895562123,10.2225746789436,0.774505379728915,-0.896563789317017,2.0037567479803,0.416703172759069
"YGR177C",79,0.171690620910724,0.14949687554523,0.112078766594558,0.468611963167335,0.379037604690428,0.80885174618361,85.3518996053433,14.3391390727476,84,0,5,1,0.283456708329947,0.165018075976303,0.0173006255779218,0.640844060550527,0.121610372613448,12.3319259883477,1.31896986154903,-0.89714677432709,1.38152430604842,1.52180360060889
"YOL112W",79,0.130462564331736,0.151082586100104,0.0694683954447604,0.387744695852103,0.593068405091013,1.52953325070687,43.6078687523664,24.2220255350102,84,0,5,1,0.224528210183221,0.167511457636242,0.0180172810054163,0.814933357776383,0.232426040050648,25.1902639439542,3.05697723558295,-0.911839668327264,3.0745259557611,-0.31673065722369
"YER019W",79,0.152240521964717,0.153238690623206,0.0916955601136792,0.530300520914775,0.462721951441847,0.872565523118185,40.3471839270214,19.1284082232987,84,0,5,1,0.32698626636087,0.167928574288554,0.0155829110221959,0.75320022933657,0.247565173779288,16.1146607535797,1.11307391075382,-0.942691878585737,0.482157049634265,2.70758971223924
"YLR210W",77,0.114238571484973,0.121969101635233,0.0641115256801807,0.185305593535305,0.194539802919535,1.04983232944056,42.6447269241046,17.8293524618904,84,2,5,0.976190476190476,0.0795934462417533,0.147667192689154,0.027026828432706,0.947518123735702,0.372532011719372,17.7680689057025,1.16918924488938,-0.950836355731013,0.274645406263576,0.0524154292863863
"YHR137W",76,0.131223978931979,0.152266986817379,0.0712009948964531,0.301391402842834,0.28488884991944,0.945245442412305,81.2567539798078,20.4097084843291,84,3,5,0.964285714285714,0.153081417760833,0.167784936444547,0.0162946873259501,0.819260519030739,0.210290035817077,20.7227801251466,1.61958771791814,-0.952331843916685,0.599100774756421,-0.193303294013566
"YIL123W",79,0.33069314245478,0.134546212984046,0.298319895143779,1.15798677885427,0.67340015894307,0.581526638507346,38.4872488643269,11.1585881478895,84,0,5,1,0.556104321490706,0.146596355942712,0.0125522715969671,0.459001971371499,0.147671958856917,8.98918657399786,0.79852809269775,-0.959996990630569,0.829708416440551,2.71675047343987
"YML100W",72,0.0976971973467669,0.110060427472294,0.0580719120125822,0.164133915339166,0.148224967468689,0.903073366417888,11.8416518764194,27.6952726418063,84,7,5,0.916666666666667,0.0523382737873694,0.14476373592271,0.0354933907384475,1.05468839788951,0.416640685348107,28.1768863399313,3.73641827588906,-0.977740016617378,-0.36389876649935,-0.128897158338195
"YKL004W",79,0.141139080632356,0.158228834501691,0.0827185470469429,0.61593377424071,0.360579484052147,0.585419243321491,64.9624958927359,22.7403632636711,84,0,5,1,0.549413374670242,0.172689765235894,0.0138838437515261,0.742664764482217,0.213878533343747,19.3241101338298,2.03868411925269,-1.04156536136565,-0.73520946072694,1.67571478954457
"YLL012W",79,0.137592055005593,0.161129224291538,0.0628976667515322,0.51121962671126,0.58400383855341,1.14237366493611,4.27606250898094,30.8920155683519,84,0,5,1,0.317392334584195,0.176043837816715,0.0142343658880131,0.827570252700366,0.318288015433299,27.1738192119639,2.61658606818382,-1.04778910718719,0.989052043970882,1.4210105303239
"YGR065C",78,0.136583565761471,0.145975668570255,0.083400896160689,0.309978652102401,0.244006202276662,0.787170989426894,0.875373987125448,16.1154308420389,84,1,5,0.988095238095238,0.160646297517187,0.169463186776476,0.0222461565765051,0.709380732914124,0.181163616817967,15.0167299134257,1.56333910379768,-1.05580117291033,0.429392269149348,0.702791176875334
"YDL048C",76,0.118578092374349,0.141695397434967,0.0530584320391077,0.339554302578792,0.266988754131304,0.786291771606548,1.27672345770289,21.3262082373311,84,3,5,0.964285714285714,0.1801537320768,0.164848725888735,0.0213029430250229,0.827702781957767,0.400438354309381,21.2179686842759,1.87835314365032,-1.08686055380104,-0.103414195732173,0.0576247088685627
"YGR153W",72,0.114161089016695,0.101903593656725,0.0787500717517502,0.136482652275523,0.0987757252843476,0.723723664784483,27.1032171654443,13.6892357569163,84,7,5,0.916666666666667,0.046457158442199,0.13686115715719,0.0317800113171015,0.921882572936385,0.328003608508171,14.4521334970492,1.25827915728442,-1.09998587324774,-0.604136366222218,-0.606302453407361
"YPR013C",77,0.130584542232045,0.146405496355571,0.0671744724872282,0.314463080879191,0.264992619388011,0.842682767869385,65.795521628783,21.7057473345252,84,2,5,0.976190476190476,0.143597638154326,0.167532610098407,0.0191528001893876,0.84463610072701,0.290344408193218,23.1286393150294,2.0931242637461,-1.1030822403996,-0.00672764070016037,-0.679793362080471
"YIL135C",79,0.12785182407343,0.151194429101034,0.0803492996343782,0.356076465833342,0.214694855301364,0.602945928478884,73.1705053890902,20.0238658074799,84,0,5,1,0.227012108959884,0.173541237396732,0.0199694732406558,0.751552075670736,0.194460511709707,27.0141741864066,2.10519940233292,-1.11904846093798,-0.764197038695924,-3.32049703756342
"YDL018C",79,0.322589695296713,0.135308539386469,0.287318259123037,0.8123568566556,0.625062774284021,0.769443587707683,23.5205024518767,8.47666066068752,84,0,5,1,0.328502359188484,0.15132493910071,0.0142377426736397,0.405131026881333,0.113775496688533,6.81524019471641,0.91113444178781,-1.12492549425653,3.20203006297286,1.82346357438877
"YFR030W",77,0.122360510450469,0.133860557522381,0.0652163424382063,0.31210565746568,0.380370769637737,1.21872436637764,2.26937395843721,17.681950814211,84,2,5,0.976190476190476,0.155092693643769,0.162492856691973,0.0243882476440238,0.77713022607234,0.150949945573312,21.9189173228265,1.98353128522196,-1.17402035552184,2.92543424661808,-2.13607243817253
"YNL304W",79,0.176789710591127,0.151512858092638,0.125349448562399,0.381109899777857,0.252705151906076,0.66307685015103,20.8612812444082,12.771905383089,84,0,5,1,0.183758901240385,0.172770855681032,0.0180705716249576,0.721685708700764,0.328484490073186,12.2589251858284,1.08523414215339,-1.17638766662114,-0.178421996535289,0.472690802228815
"YBL064C",79,0.155807117965968,0.151320066460678,0.086300859364691,0.594429034592817,0.392704641655498,0.660641756714492,78.0941891496109,15.3000655618141,84,0,5,1,0.383376031766957,0.170503989984592,0.0159664400739662,0.731632296902951,0.215722784898386,16.2575371614049,1.22081216470661,-1.20151539322744,-0.329082253512991,-0.784290677363049
"YPR138C",79,0.154235847806813,0.156837368018587,0.0954638405909343,0.412277011951186,0.321409910707965,0.779596973371923,2.87779846002503,15.1017758152439,84,0,5,1,0.212635102430601,0.178641734112126,0.017986157557823,0.67767112988761,0.145305463847822,13.6780480269501,1.15571995153982,-1.21228594953874,0.701459124696506,1.23189686774622
"YPR128C",79,0.137033933577779,0.152856814568036,0.0759791702611768,0.60084223814611,0.765891522013061,1.27469653993735,79.6567596096672,17.0365720329618,84,0,5,1,0.409612911533671,0.173367939203416,0.0164646265300401,0.812091058989678,0.28805793941323,18.2415228643185,1.45209871818391,-1.24576920089603,1.60594594924201,-0.82979952827432
"YOL070C",78,0.182854065455592,0.142267710523182,0.128182544680925,0.437053502863731,0.302926972583773,0.693111874401847,83.2219821737128,12.1155392317379,84,1,5,0.988095238095238,0.226411452743043,0.166879460778829,0.0190368258914257,0.632219774310813,0.202013685491187,10.6830674766829,0.982834985444094,-1.29284946955008,0.301425618482124,1.45748958499653
"YOR256C",77,0.119425483163589,0.136626227813149,0.06575389129207,0.30464940514939,0.238737475798821,0.783646617270604,9.23915885018882,19.725131512357,84,2,5,0.976190476190476,0.156752521127244,0.167184945032786,0.0228533996202539,0.876653402629965,0.323295642577086,20.2598415206092,1.45509486272837,-1.3371628609931,-0.287683386692059,-0.367474328958631
"YHR106W",76,0.113901793018544,0.136533842661363,0.0570575595795416,0.222086013127565,0.219962201624856,0.990436986675566,1.1109592380748,21.4147855158803,84,3,5,0.964285714285714,0.106296546898407,0.16582323213128,0.0217202896789768,0.955484220710239,0.448730793428647,21.655759072207,1.72224077840821,-1.34848060973453,0.0778925058792183,-0.139918621918484
"YDR488C",73,0.09557227309289,0.0979276195363932,0.0621568707830719,0.130899307856014,0.0971363456145601,0.742069207282652,33.4675047591487,14.6398620273718,84,6,5,0.928571428571429,0.0471089556004707,0.136232187763785,0.0281576231243694,1.02640847959904,0.427338898579759,17.2533242316592,1.35548757954789,-1.36036227412395,-0.665371847171822,-1.92806060617621
"YPR174C",79,0.276646454085681,0.138000102716007,0.236173941525402,0.658205660081068,0.415407424348422,0.6311210151205,20.8895588692188,6.74482194946294,84,0,5,1,0.308434466980426,0.156947751969745,0.0138952114019165,0.473679719392647,0.229850108262675,7.57106955035271,0.846197524218235,-1.36361000244478,0.684973772333086,-0.976424034864804
"YGR143W",73,0.112359485264709,0.102687165753048,0.082344135975164,0.135874347163944,0.10672059054516,0.785435902896317,78.400203166776,13.739323221017,84,6,5,0.928571428571429,0.0374378204905398,0.141685641812605,0.0285975325554169,1.01087182321278,0.51045657261311,12.9513583987463,1.34078717253055,-1.36370073131256,-0.441635846047437,0.587688216604543
"YNL309W",78,0.181418217662963,0.140834082048202,0.127402321931789,0.306385210180127,0.131376313001411,0.428794565260422,15.9202110749137,11.2702626057386,84,1,5,0.988095238095238,0.157263420567122,0.16935028222811,0.0199642319462799,0.702173601449434,0.372099800611581,12.0656588951828,0.903177536267751,-1.42836449990364,-0.734692777958192,-0.880664384912689
"YDL093W",79,0.130965138273054,0.127071472082603,0.0774459408206407,0.260061561871096,0.220915132778294,0.849472452556426,25.0349431533226,14.3811604753271,84,0,5,1,0.127112236079057,0.161626108061671,0.0235602705114074,0.810080634375443,0.253875576106016,15.5416990778546,1.10626612610557,-1.46664852435958,0.155161905627872,-1.0490591505436
"YIL106W",79,0.251743899957778,0.14288617546828,0.214076388463673,0.553588348552026,0.243170357206939,0.439262057886477,74.3997065457297,10.6830421179216,84,0,5,1,0.273407588429538,0.162997923620755,0.0135971682865439,0.479660144544035,0.104761150200864,8.97483853631337,0.928674877525189,-1.47911298357454,-0.385620877396827,1.83939893599835
"YMR144W",79,0.193991846931368,0.139566537375457,0.148224874784692,0.410797645804527,0.293342040374179,0.714079166154138,28.0570054421403,11.9900632795562,84,0,5,1,0.186341439676854,0.1675203461989,0.0181010387835614,0.643074446946406,0.227315499997113,9.46337683396454,1.0486576260033,-1.5443206966017,0.312361977993729,2.40944840617002
"YHR151C",76,0.128717073381551,0.128993499938059,0.0793048568182556,0.251835346080968,0.155096900585512,0.615866291206185,85.7304173469656,15.2089911484539,84,3,5,0.964285714285714,0.126969783533639,0.162677650618909,0.0212349508972293,0.747359121617293,0.224339744518728,16.0719991584699,1.57929518881097,-1.58625988088555,-0.586132567339759,-0.546451363956703
"YML102W",79,0.201424763978379,0.141003821628124,0.152049130871434,0.610477815187999,0.496877433679868,0.813915626936997,19.4267215084104,12.1057083000236,84,0,5,1,0.329069763857741,0.169212435444232,0.0176836568124306,0.582662125084208,0.251040432440317,11.5151275080877,0.913991085173818,-1.59517989493433,0.921180303924814,0.646155965321724
"YOL017W",78,0.234725651532483,0.121902816984958,0.210124097666748,0.388398208845149,0.203850878819837,0.524850203161238,22.4775723066588,6.09645667059178,84,1,5,0.988095238095238,0.124464874501721,0.159221506780897,0.0228632271791236,0.614905917447203,0.335288361273699,6.20862019605984,0.834322333687714,-1.63225818925575,-0.268591829265591,-0.13443668105144
"YGL061C",78,0.14241138009199,0.13687680548305,0.093950750523781,0.331714902710336,0.253169162422522,0.76321310967327,28.2869281784462,19.4521580288411,84,1,5,0.988095238095238,0.186794129981354,0.169430542705609,0.0199406466091901,0.806328045744751,0.262944340385172,16.1033421963712,1.66660443744802,-1.63253167565567,-0.163969819652039,2.00936452419248
"YMR246W",79,0.177357433387494,0.151031138367273,0.114575998645129,0.897151642664206,0.537289639189583,0.598883860474282,2.97715020222004,12.988107238963,84,0,5,1,0.791273925983537,0.171914803313475,0.012163839282561,0.686249745302343,0.208086973931668,11.936334329631,1.15522406654309,-1.71686459028959,-0.419852733582212,0.910449271091881
"YOR084W",77,0.159173143402952,0.134610031567428,0.119622546906812,0.418552524146515,0.374988314761618,0.895916983241875,33.0090905286874,14.1312541375742,84,2,5,0.976190476190476,0.210869195344004,0.164724553044154,0.0174771010172877,0.81055604071601,0.296672584120815,12.3119665584652,0.955211491103887,-1.72308447762232,0.287727774977355,1.90459138740736
"YDR191W",71,0.100225518382128,0.0905796963562118,0.0694641991052353,0.115045778283982,0.128387898998425,1.11597227567542,5.25731467643889,13.8838670757226,84,8,5,0.904761904761905,0.0323247764087177,0.14323342424506,0.0298418022305336,0.993952463019861,0.286623781241232,12.3920508738576,1.25808200962607,-1.76442855167017,0.425714196244104,1.18578613353543
"YER150W",72,0.102862113689025,0.0980614018328259,0.0607116248896675,0.206607696109917,0.268247333361475,1.29834143844654,1.89429761895567,16.440417132634,84,7,5,0.916666666666667,0.0514980299332877,0.14831319529548,0.0275300081652792,1.02610190528157,0.34224569341173,17.8806145575482,1.11589331871985,-1.82534611544475,0.795450573683214,-1.29062285861379
"YKR010C",79,0.144352457390798,0.132863834168327,0.094993980882531,0.359426577254772,0.218796147980206,0.608736698469341,42.0593217112333,13.4843173902951,84,0,5,1,0.208839760786659,0.166181660644405,0.0182460693226658,0.840811378032652,0.39285257106337,14.7345621535372,1.18691655951878,-1.82602761651739,-0.59074242262214,-1.05335522806164
"YKL042W",78,0.202908371236842,0.125093340423811,0.154788094202869,0.406363812859267,0.1937790187086,0.476860912749901,24.7309961073001,9.4448434128108,84,1,5,0.988095238095238,0.196548988643733,0.159638216849914,0.0181374363455104,0.602851697006503,0.224678541590069,8.12986528102926,0.986426532397134,-1.90461737635012,-0.56076020150814,1.33307254883542
"YDL138W",76,0.129934639812487,0.108576079507572,0.0868856913354797,0.240499128716835,0.157656709740089,0.655539629524873,1.99652236445688,12.9792073288889,84,3,5,0.964285714285714,0.0963164926440863,0.155982362868781,0.0246718304593154,0.701183412143061,0.142602455830451,13.0336707784848,1.22317542359297,-1.92147410543309,-0.320077114747987,-0.0445262785250354
"YDR085C",74,0.0963824136706186,0.0908997055085921,0.0633681713358849,0.185809113563929,0.195480054431324,1.05204772081358,85.4415555904625,19.5514124097397,84,5,5,0.94047619047619,0.0690099929454195,0.149892954710085,0.0295214249497849,0.884648772643535,0.241964078234702,19.4286702450694,1.8511842467257,-1.99831984065264,0.691833884563951,0.0663046722050783
"YML027W",79,0.360106273129389,0.125012234841079,0.332423676438706,0.793265031269974,0.245042755391992,0.308904017866125,20.2835101943892,5.28084602181131,84,0,5,1,0.176290880764411,0.150804823616158,0.0128553898953282,0.374984518418419,0.161792678699702,3.89380578868467,0.929870427780056,-2.00636378865898,-0.408427013406111,1.49164893482849
"YPR175W",77,0.21386440502842,0.11730636882763,0.188924697989436,0.348862723198203,0.29569680147082,0.847602170733567,22.2456564584605,9.05720491488623,84,2,5,0.976190476190476,0.115600201494784,0.157638128905761,0.0192637100519077,0.656745555140035,0.35914260563098,7.14834508546346,1.02481446854417,-2.09366523735321,0.531422929502377,1.86263942207458
"YPL014W",77,0.198278519630408,0.122660408951176,0.156452291489779,0.442172551976997,0.302580746436291,0.684304679436619,16.477108358213,8.70599979061624,84,2,5,0.976190476190476,0.152786224800252,0.164253395044063,0.0190126439579,0.547899682724444,0.184933564925953,8.80764149570017,0.811643716587428,-2.18764871340286,0.737589181102908,-0.125229460915783
"YPL133C",77,0.117029522467564,0.119852083029665,0.0650892276062118,0.237909014608383,0.201870548608406,0.848519964410349,44.7697772214673,27.0627330918067,84,2,5,0.976190476190476,0.118267817111462,0.162008928377055,0.0189264805140814,0.826981470887795,0.178515922339126,27.600241436204,3.39700477967925,-2.22740014003264,0.120653066910398,-0.158230081868797
"YPR106W",78,0.161763937506438,0.120018057468844,0.122061178812148,0.355385102609081,0.191521327894426,0.538912088571976,20.0305060503233,12.7910689534336,84,1,5,0.988095238095238,0.152700822069211,0.166830720973235,0.0207405498573317,0.669371355788782,0.248139825845835,12.2957006273446,0.829236637749875,-2.25705990566316,-0.525749007730257,0.597378725852151
