"condition","gene","r","cor_category"
"YPD","TAF9",0.589216163583252,"moderate (0.4–0.7)"
"YPD","YMR237W",0.34817429406037,"low (<0.4)"
"YPD","YMR238W",0.599881936975185,"moderate (0.4–0.7)"
"YPD","YMR239C",-0.150678595617138,"low (<0.4)"
"YPD","YMR240C",0.0368674837573821,"low (<0.4)"
"YPD","YMR241W",0.761051606621227,"high (≥0.7)"
"YPD","RPL20A",0.527555988315482,"moderate (0.4–0.7)"
"YPD","ZRC1",0.766139240506329,"high (≥0.7)"
"YPD","YMR244C-A",0.488777994157741,"moderate (0.4–0.7)"
"YPD","YMR246W",0.547663096397274,"moderate (0.4–0.7)"
"YPD","RKR1",0.315019474196689,"low (<0.4)"
"YPD","YMR250W",0.161629855385015,"low (<0.4)"
"YPD","YMR251W-A",0.798247322297955,"high (≥0.7)"
"YPD","YMR252C",0.172453049146853,"low (<0.4)"
"YPD","YMR253C",0.106186601973864,"low (<0.4)"
"YPD","YMR255W",0.106074255198555,"low (<0.4)"
"YPD","YMR256C",0.814070107108082,"high (≥0.7)"
"YPD","YMR257C",0.0801704205574576,"low (<0.4)"
"YPD","YMR258C",0.146252107184471,"low (<0.4)"
"YPD","YMR259C",0.174975657254138,"low (<0.4)"
"YPD","YMR260C",0.454965920155794,"moderate (0.4–0.7)"
"YPD","YMR261C",0.200512417922517,"low (<0.4)"
"YPD","YMR262W",0.0228498387421883,"low (<0.4)"
"YPD","YMR263W",0.207497565725414,"low (<0.4)"
"YPD","CUE1",0.268184031158715,"low (<0.4)"
"YPD","YMR265C",0.491816718410427,"moderate (0.4–0.7)"
"YPD","YMR266W",0.830720545277507,"high (≥0.7)"
"YPD","PPA2",0.533778808303508,"moderate (0.4–0.7)"
"YPD","YMR268C",0.285974294551768,"low (<0.4)"
"YPD","TMA23",0.351584418120058,"low (<0.4)"
"YPD","YMR270C",0.164585311278349,"low (<0.4)"
"YPD","YMR271C",0.039928587577555,"low (<0.4)"
"YPD","SCS7",0.745593962999026,"high (≥0.7)"
"YPD","ZDS1",0.0909201557935735,"low (<0.4)"
"YPD","YMR274C",0.456338751309118,"moderate (0.4–0.7)"
"YPD","BUL1",0.0490749756572541,"low (<0.4)"
"YPD","YMR276W",0.204746835443038,"low (<0.4)"
"YPD","YMR277W",0.524050632911392,"moderate (0.4–0.7)"
"YPD","YMR278W",0.494487907111023,"moderate (0.4–0.7)"
"YPD","CAT8",0.324293815004434,"low (<0.4)"
"YPD","YMR281W",0.115282790525265,"low (<0.4)"
"YPD","AEP2",-0.00332288592088977,"low (<0.4)"
"YPD","RIT1",0.131764312189956,"low (<0.4)"
"YPD","YKU70",0.315100272789487,"low (<0.4)"
"YPD","YMR285C",0.263218111002921,"low (<0.4)"
"YPD","MRPL33",0.724464459591042,"high (≥0.7)"
"YPD","DSS1",0.195495770037721,"low (<0.4)"
"YPD","YMR288W",0.133852709451838,"low (<0.4)"
"YPD","YMR289W",0.570037548924559,"moderate (0.4–0.7)"
"YPD","YMR290C",0.594547224926972,"moderate (0.4–0.7)"
"YPD","YMR291W",0.105646322050201,"low (<0.4)"
"YPD","YMR292W",0.376582278481013,"low (<0.4)"
"YPD","HER2",0.177713941681856,"low (<0.4)"
"YPD","JNM1",0.104806902306323,"low (<0.4)"
"YPD","YMR295C",0.285443037974684,"low (<0.4)"
"YPD","LCB1",0.161927945472249,"low (<0.4)"
"YPD","PRC1",0.751898734177215,"high (≥0.7)"
"YPD","YMR298W",0.551898734177215,"moderate (0.4–0.7)"
"YPD","YMR299C",0.268813348767147,"low (<0.4)"
"YPD","YMR300C",0.237585199610516,"low (<0.4)"
"YPD","YMR301C",0.234507269401065,"low (<0.4)"
"YPD","YME2",0.306531317795735,"low (<0.4)"
"YPD","ADH2",0.744783937350059,"high (≥0.7)"
"YPD","YMR304W",0.1368787507151,"low (<0.4)"
"YPD","YMR305C",0.572151898734177,"moderate (0.4–0.7)"
"YPD","YMR306W",0.311466070763067,"low (<0.4)"
"YPD","GAS1",0.478383641674781,"moderate (0.4–0.7)"
"YPD","PSE1",0.27850535540409,"low (<0.4)"
"YPD","YMR309C",0.549026290165531,"moderate (0.4–0.7)"
"YPD","YMR310C",0.103529698149951,"low (<0.4)"
"YPD","YMR311C",0.410296981499513,"moderate (0.4–0.7)"
"YPD","ELP6",0.207643622200584,"low (<0.4)"
"YPD","YMR313C",0.103372728489879,"low (<0.4)"
"YPD","YMR314W",0.629235637779942,"moderate (0.4–0.7)"
"YPD","YMR315W",0.582111624351239,"moderate (0.4–0.7)"
"YPD","YMR316W",0.656807794606823,"moderate (0.4–0.7)"
"YPD","YMR317W",0.442730564232536,"moderate (0.4–0.7)"
"YPD","ADH6",0.702093476144109,"high (≥0.7)"
"YPD","YMR319C",0.696269248444262,"moderate (0.4–0.7)"
"YPD","YMR321C",0.56986505844729,"moderate (0.4–0.7)"
"YPD","YBL107C",0.555136319376826,"moderate (0.4–0.7)"
"YPD","SRO77",0.0186492672647496,"low (<0.4)"
"YPD","PKC1",0.123831548198637,"low (<0.4)"
"YPD","SEA4",-0.0196932814021422,"low (<0.4)"
"YPD","YBL103C",0.204551960350176,"low (<0.4)"
"YPD","YBL102W",0.483885102239533,"moderate (0.4–0.7)"
"YPD","ECM21",0.35830051968131,"low (<0.4)"
"YPD","YBL099W",0.871567672833496,"high (≥0.7)"
"YPD","YBL098W",0.503572951203709,"moderate (0.4–0.7)"
"YPD","YBL097W",-0.0883835990540837,"low (<0.4)"
"YPD","YBL095W",0.247370983446933,"low (<0.4)"
"YPD","ROX3",0.514118792599805,"moderate (0.4–0.7)"
"YPD","RPL32",0.569961051606621,"moderate (0.4–0.7)"
"YPD","YBL091C-A",0.328423617771061,"low (<0.4)"
"YPD","YBL091C",0.196640701071081,"low (<0.4)"
"YPD","MRP21",0.673490749756573,"moderate (0.4–0.7)"
"YPD","YBL089W",0.152504412673651,"low (<0.4)"
"YPD","YBL088C",0.114168172885347,"low (<0.4)"
"YPD","RPL23A",0.754308666017527,"high (≥0.7)"
"YPD","YBL086C",0.112299095750549,"low (<0.4)"
"YPD","BOI1",0.241236611489776,"low (<0.4)"
"YPD","CDC27",0.114633478399047,"low (<0.4)"
"YPD","ALG3",0.258813649065461,"low (<0.4)"
"YPD","YBL081W",0.0433544303797468,"low (<0.4)"
"YPD","YBL080C",0.164407088107649,"low (<0.4)"
"YPD","NUP170",-0.00671859785783836,"low (<0.4)"
"YPD","ATG8",0.396869067470866,"low (<0.4)"
"YPD","ILS1",0.383617332035054,"low (<0.4)"
"YPD","SSA3",0.0655484279769512,"low (<0.4)"
"YPD","YBL074C",0.0781608570398916,"low (<0.4)"
"YPD","RPS8A",0.662852969814995,"moderate (0.4–0.7)"
"YPD","KTI11",0.659493670886076,"moderate (0.4–0.7)"
"YPD","YBL069W",0.144741966893866,"low (<0.4)"
"YPD","YBL068W",0.431158714703019,"moderate (0.4–0.7)"
"YPD","YBL067C",0.291114897760467,"low (<0.4)"
"YPD","YBL066C",0.165301278149726,"low (<0.4)"
"YPD","YBL064C",0.441114897760467,"moderate (0.4–0.7)"
"YPD","KIP1",0.197315644980658,"low (<0.4)"
"YPD","SKT5",0.192088607594937,"low (<0.4)"
"YPD","YBL060W",0.150372188298163,"low (<0.4)"
"YPD","YBL059C-A",0.480355404089581,"moderate (0.4–0.7)"
"YPD","YBL059W",0.443144545467728,"moderate (0.4–0.7)"
"YPD","SHP1",-0.0707643622200584,"low (<0.4)"
"YPD","YBL057C",0.380209347614411,"low (<0.4)"
"YPD","YBL056W",0.13736611489776,"low (<0.4)"
"YPD","YBL055C",0.454530516868914,"moderate (0.4–0.7)"
"YPD","TOD6",0.221410792426157,"low (<0.4)"
"YPD","SAS3",0.314859025748316,"low (<0.4)"
"YPD","PIN4",0.435759493670886,"moderate (0.4–0.7)"
"YPD","SEC17",0.430647517039922,"moderate (0.4–0.7)"
"YPD","EDE1",0.371226874391431,"low (<0.4)"
"YPD","YBL046W",0.215269452003137,"low (<0.4)"
"YPD","COR1",0.816333982473223,"high (≥0.7)"
"YPD","YBL043W",0.460655355734924,"moderate (0.4–0.7)"
"YPD","YBL042C",0.437512171372931,"moderate (0.4–0.7)"
"YPD","PRE7",0.514508276533593,"moderate (0.4–0.7)"
"YPD","YBL040C",0.493159688412853,"moderate (0.4–0.7)"
"YPD","YBL039W-B",0.562078933848969,"moderate (0.4–0.7)"
"YPD","YBL039C",0.683544303797468,"moderate (0.4–0.7)"
"YPD","MRPL16",0.480087633885102,"moderate (0.4–0.7)"
"YPD","YBL037W",0.207692307692308,"low (<0.4)"
"YPD","YBL036C",0.347784810126582,"low (<0.4)"
"YPD","YBL035C",0.393096229333349,"low (<0.4)"
"YPD","YBL034C",0.186283996376358,"low (<0.4)"
"YPD","YBL033C",0.501634016769372,"moderate (0.4–0.7)"
"YPD","HEK2",0.314946445959104,"low (<0.4)"
"YPD","YBL031W",0.3895688160586,"low (<0.4)"
"YPD","PET9",0.852969814995131,"high (≥0.7)"
"YPD","YBL029C-A",0.525599516979943,"moderate (0.4–0.7)"
"YPD","YBL029W",0.446401065581321,"moderate (0.4–0.7)"
"YPD","YBL028C",0.460223953261928,"moderate (0.4–0.7)"
"YPD","RPL19B",0.598661148977605,"moderate (0.4–0.7)"
"YPD","LSM2",0.0817185978578384,"low (<0.4)"
"YPD","YBL025W",0.0384374296345338,"low (<0.4)"
"YPD","NCL1",0.260710808179163,"low (<0.4)"
"YPD","YBL023C",0.472726830137954,"moderate (0.4–0.7)"
"YPD","PIM1",0.477775073028238,"moderate (0.4–0.7)"
"YPD","YBL021C",0.402994157740993,"moderate (0.4–0.7)"
"YPD","YBL020W",0.302409931840312,"low (<0.4)"
"YPD","APN2",0.179685265412966,"low (<0.4)"
"YPD","YBL018C",0.556158714703019,"moderate (0.4–0.7)"
"YPD","PEP1",0.506986368062317,"moderate (0.4–0.7)"
"YPD","YBL015W",0.476976447843377,"moderate (0.4–0.7)"
"YPD","YBL014C",0.270741667128109,"low (<0.4)"
"YPD","SCT1",0.206767283349562,"low (<0.4)"
"YPD","YBL010C",0.456527296810435,"moderate (0.4–0.7)"
"YPD","YBL009W",0.190909146237385,"low (<0.4)"
"YPD","YBL008W",0.230312325100496,"low (<0.4)"
"YPD","YBL007C",0.203554040895813,"low (<0.4)"
"YPD","LDB7",0.378018500486855,"low (<0.4)"
"YPD","PDR3",0.365115325007353,"low (<0.4)"
"YPD","YBL004W",0.289629990262902,"low (<0.4)"
"YPD","HTA2",0.634591041869523,"moderate (0.4–0.7)"
"YPD","YBL002W",0.57991723466407,"moderate (0.4–0.7)"
"YPD","YBL001C",0.678724440116845,"moderate (0.4–0.7)"
"YPD","YBR001C",0.125472532270194,"low (<0.4)"
"YPD","YBR002C",0.313364167478092,"low (<0.4)"
"YPD","YBR003W",0.180793573515093,"low (<0.4)"
"YPD","GPI18",0.129735453601804,"low (<0.4)"
"YPD","RCR1",0.403213242453749,"moderate (0.4–0.7)"
"YPD","UGA2",0.611001224221459,"moderate (0.4–0.7)"
"YPD","YBR007C",0.268602033240438,"low (<0.4)"
"YPD","YBR008C",0.28145425333804,"low (<0.4)"
"YPD","YBR009C",0.512000973709834,"moderate (0.4–0.7)"
"YPD","HHT1",0.456840311587147,"moderate (0.4–0.7)"
"YPD","IPP1",0.588388510223953,"moderate (0.4–0.7)"
"YPD","YBR014C",0.370803132937325,"low (<0.4)"
"YPD","MNN2",0.227239532619279,"low (<0.4)"
"YPD","YBR016W",0.562901655306719,"moderate (0.4–0.7)"
"YPD","YBR017C",0.126801363193768,"low (<0.4)"
"YPD","YBR020W",0.0972215308106065,"low (<0.4)"
"YPD","YBR021W",0.48069338495459,"moderate (0.4–0.7)"
"YPD","YBR022W",0.197005842259007,"low (<0.4)"
"YPD","CHS3",0.170399221032132,"low (<0.4)"
"YPD","YBR024W",0.382542541475026,"low (<0.4)"
"YPD","YBR025C",0.721811100292113,"high (≥0.7)"
"YPD","ETR1",0.106958461712981,"low (<0.4)"
"YPD","YBR028C",0.0107595591503888,"low (<0.4)"
"YPD","CDS1",0.28565168970642,"low (<0.4)"
"YPD","YBR030W",0.171523162737353,"low (<0.4)"
"YPD","RPL4A",0.68580817916261,"moderate (0.4–0.7)"
"YPD","HMT1",0.54340311587147,"moderate (0.4–0.7)"
"YPD","YBR035C",0.645472249269718,"moderate (0.4–0.7)"
"YPD","CSG2",0.455963972736125,"moderate (0.4–0.7)"
"YPD","SCO1",0.537237766235702,"moderate (0.4–0.7)"
"YPD","YBR038W",0.414023941243921,"moderate (0.4–0.7)"
"YPD","YBR039W",0.812852969814995,"high (≥0.7)"
"YPD","YBR041W",0.0735642256843326,"low (<0.4)"
"YPD","CST26",0.241699123661149,"low (<0.4)"
"YPD","QDR3",0.126644676785258,"low (<0.4)"
"YPD","YBR044C",0.186390750011508,"low (<0.4)"
"YPD","YBR045C",0.379699088131264,"low (<0.4)"
"YPD","YBR046C",0.614586661747065,"moderate (0.4–0.7)"
"YPD","YBR047W",0.505637014778817,"moderate (0.4–0.7)"
"YPD","RPS11B",0.670934761441091,"moderate (0.4–0.7)"
"YPD","REB1",0.121275559883155,"low (<0.4)"
"YPD","YBR052C",0.480769230769231,"moderate (0.4–0.7)"
"YPD","YBR053C",0.436431575175896,"moderate (0.4–0.7)"
"YPD","PRP6",0.117380720545278,"low (<0.4)"
"YPD","YBR056W",0.445976788306955,"moderate (0.4–0.7)"
"YPD","YBR056W-A",0.551695178291486,"moderate (0.4–0.7)"
"YPD","MUM2",0.154646704686625,"low (<0.4)"
"YPD","UBP14",0.213694095026444,"low (<0.4)"
"YPD","YBR058C-A",0.523466407010711,"moderate (0.4–0.7)"
"YPD","YBR059C",0.265690516621988,"low (<0.4)"
"YPD","ORC2",0.427055186474792,"moderate (0.4–0.7)"
"YPD","TRM7",0.163680623174294,"low (<0.4)"
"YPD","YBR062C",0.338424087784879,"low (<0.4)"
"YPD","YBR063C",0.426488767705473,"moderate (0.4–0.7)"
"YPD","ECM2",0.0807883634120766,"low (<0.4)"
"YPD","YBR066C",0.730163933773702,"high (≥0.7)"
"YPD","YBR067C",0.902967453224047,"high (≥0.7)"
"YPD","YBR068C",0.720861733203505,"high (≥0.7)"
"YPD","TAT1",0.839461994129698,"high (≥0.7)"
"YPD","YBR070C",0.54611845484669,"moderate (0.4–0.7)"
"YPD","YBR071W",0.264952895718613,"low (<0.4)"
"YPD","YBR072W",0.492391155517471,"moderate (0.4–0.7)"
"YPD","RDH54",0.22720771428683,"low (<0.4)"
"YPD","YBR074W",0.224975657254138,"low (<0.4)"
"YPD","SLM4",0.275973709834469,"low (<0.4)"
"YPD","YBR078W",0.635832521908471,"moderate (0.4–0.7)"
"YPD","RPG1",0.509566699123661,"moderate (0.4–0.7)"
"YPD","SEC18",0.217526777020448,"low (<0.4)"
"YPD","SPT7",0.279680615482465,"low (<0.4)"
"YPD","YBR082C",0.475632911392405,"moderate (0.4–0.7)"
"YPD","TEC1",0.46486204344787,"moderate (0.4–0.7)"
"YPD","YBR084W",0.31755111976631,"low (<0.4)"
"YPD","RPL19A",0.547857838364168,"moderate (0.4–0.7)"
"YPD","AAC3",0.712823323089977,"high (≥0.7)"
"YPD","YBR085C-A",0.47429406037001,"moderate (0.4–0.7)"
"YPD","YBR086C",0.387852969814995,"low (<0.4)"
"YPD","YBR087W",0.0271665043816943,"low (<0.4)"
"YPD","POL30",0.33960564751704,"low (<0.4)"
"YPD","NHP6B",0.569255111976631,"moderate (0.4–0.7)"
"YPD","YBR090C",0.127655819410169,"low (<0.4)"
"YPD","TIM12",0.465579357351509,"moderate (0.4–0.7)"
"YPD","PHO3",0.847370983446933,"high (≥0.7)"
"YPD","PHO5",0.765355228894779,"high (≥0.7)"
"YPD","YBR094W",0.169965189076384,"low (<0.4)"
"YPD","RXT2",0.217260033080161,"low (<0.4)"
"YPD","YBR096W",0.535296981499513,"moderate (0.4–0.7)"
"YPD","VPS15",0.0486551960355993,"low (<0.4)"
"YPD","MMS4",0.191077619616855,"low (<0.4)"
"YPD","YBR101C",0.35421129503408,"low (<0.4)"
"YPD","EXO84",0.457292395779592,"moderate (0.4–0.7)"
"YPD","SIF2",0.234994127281173,"low (<0.4)"
"YPD","YBR104W",0.505598831548199,"moderate (0.4–0.7)"
"YPD","VID24",0.628983866758646,"moderate (0.4–0.7)"
"YPD","YBR106W",0.667648490749757,"moderate (0.4–0.7)"
"YPD","IML3",0.418752249835589,"moderate (0.4–0.7)"
"YPD","YBR108W",0.202215325065636,"low (<0.4)"
"YPD","CMD1",0.723612463485881,"high (≥0.7)"
"YPD","YBR110W",0.445764362220058,"moderate (0.4–0.7)"
"YPD","YSA1",0.501411879259981,"moderate (0.4–0.7)"
"YPD","YBR111W-A",0.103201699135913,"low (<0.4)"
"YPD","CYC8",0.315124516269519,"low (<0.4)"
"YPD","RAD16",0.271868058347963,"low (<0.4)"
"YPD","YBR115C",0.753432327166504,"high (≥0.7)"
"YPD","YBR117C",0.528382626553062,"moderate (0.4–0.7)"
"YPD","TEF2",0.493865628042843,"moderate (0.4–0.7)"
"YPD","MUD1",0.335386490616318,"low (<0.4)"
"YPD","YBR120C",0.550628493489336,"moderate (0.4–0.7)"
"YPD","GRS1",0.792259006815969,"high (≥0.7)"
"YPD","MRPL36",0.727629016553067,"high (≥0.7)"
"YPD","TFC1",0.0637662108471573,"low (<0.4)"
"YPD","PTC4",0.25661686399311,"low (<0.4)"
"YPD","TPS1",0.534518013631938,"moderate (0.4–0.7)"
"YPD","YBR126W-A",0.639922103213242,"moderate (0.4–0.7)"
"YPD","VMA2",0.539094449853944,"moderate (0.4–0.7)"
"YPD","ATG14",0.263596377826559,"low (<0.4)"
"YPD","YBR129C",0.164406574559524,"low (<0.4)"
"YPD","YBR130C",0.311173320350536,"low (<0.4)"
"YPD","CCZ1",0.0527911797251251,"low (<0.4)"
"YPD","YBR132C",0.131783618934511,"low (<0.4)"
"YPD","YBR133C",-0.000438169425511198,"low (<0.4)"
"YPD","YBR135W",0.408812074001947,"moderate (0.4–0.7)"
"YPD","MEC1",0.0623995718009833,"low (<0.4)"
"YPD","YBR137W",0.564556962025316,"moderate (0.4–0.7)"
"YPD","YBR138C",0.198513280164387,"low (<0.4)"
"YPD","YBR139W",0.444558046822245,"moderate (0.4–0.7)"
"YPD","IRA1",0.185053554040896,"low (<0.4)"
"YPD","YBR141C",0.131373312722891,"low (<0.4)"
"YPD","YBR142W",0.166455696202532,"low (<0.4)"
"YPD","SUP45",0.581158714703019,"moderate (0.4–0.7)"
"YPD","YBR145W",0.53171400093845,"moderate (0.4–0.7)"
"YPD","YBR146W",0.625389483933788,"moderate (0.4–0.7)"
"YPD","YBR149W",0.699756572541383,"moderate (0.4–0.7)"
"YPD","YBR150C",0.35128358087035,"low (<0.4)"
"YPD","YBR151W",0.52514605647517,"moderate (0.4–0.7)"
"YPD","YBR152W",0.00714518056388551,"low (<0.4)"
"YPD","YBR153W",0.407716650438169,"moderate (0.4–0.7)"
"YPD","RPB5",0.381207400194742,"low (<0.4)"
"YPD","YBR155W",0.427580331061344,"moderate (0.4–0.7)"
"YPD","YBR156C",0.368441872218801,"low (<0.4)"
"YPD","AMN1",0.24166687474286,"low (<0.4)"
"YPD","YBR159W",0.442161635832522,"moderate (0.4–0.7)"
"YPD","CDC28",0.405185004868549,"moderate (0.4–0.7)"
"YPD","YBR161W",0.312769326723856,"low (<0.4)"
"YPD","YBR162C",0.865433300876339,"high (≥0.7)"
"YPD","YBR162W-A",0.476947419668939,"moderate (0.4–0.7)"
"YPD","EXO5",0.192949037841259,"low (<0.4)"
"YPD","ARL1",0.437536514118793,"moderate (0.4–0.7)"
"YPD","YBR165W",0.298784535074752,"low (<0.4)"
"YPD","YBR166C",0.391358325219085,"low (<0.4)"
"YPD","POP7",0.366066212268744,"low (<0.4)"
"YPD","YBR168W",0.246181024410937,"low (<0.4)"
"YPD","YBR169C",0.431718597857838,"moderate (0.4–0.7)"
"YPD","NPL4",0.457731607430625,"moderate (0.4–0.7)"
"YPD","SEC66",0.475949367088608,"moderate (0.4–0.7)"
"YPD","YBR172C",0.33580817916261,"low (<0.4)"
"YPD","UMP1",0.598539435248296,"moderate (0.4–0.7)"
"YPD","SWD3",0.393809564381261,"low (<0.4)"
"YPD","YBR176W",0.403006512827193,"moderate (0.4–0.7)"
"YPD","YBR177C",0.76587147030185,"high (≥0.7)"
"YPD","YBR179C",0.208569691137485,"low (<0.4)"
"YPD","RPS6B",0.864678675754625,"high (≥0.7)"
"YPD","YBR182C",0.498235504353231,"moderate (0.4–0.7)"
"YPD","YPC1",0.683790235506211,"moderate (0.4–0.7)"
"YPD","YBR184W",0.174149969554905,"low (<0.4)"
"YPD","YBR185C",0.452080138404113,"moderate (0.4–0.7)"
"YPD","YBR187W",0.534604055758588,"moderate (0.4–0.7)"
"YPD","YBR188C",0.544997535949551,"moderate (0.4–0.7)"
"YPD","RPS9B",0.664143135345667,"moderate (0.4–0.7)"
"YPD","RPL21A",0.748101265822785,"high (≥0.7)"
"YPD","RIM2",0.333033106134372,"low (<0.4)"
"YPD","YBR193C",0.181316748255174,"low (<0.4)"
"YPD","AIM4",0.276130714753949,"low (<0.4)"
"YPD","MSI1",0.0733464787578264,"low (<0.4)"
"YPD","PGI1",0.719036027263875,"high (≥0.7)"
"YPD","YBR196C-A",0.222294030981813,"low (<0.4)"
"YPD","TAF5",0.326144109055502,"low (<0.4)"
"YPD","YBR199W",0.469839337877313,"moderate (0.4–0.7)"
"YPD","BEM1",0.0514880409936581,"low (<0.4)"
"YPD","YBR201W",0.430666230061436,"moderate (0.4–0.7)"
"YPD","YBR201C-A",0.27697335342477,"low (<0.4)"
"YPD","MCM7",0.464703018500487,"moderate (0.4–0.7)"
"YPD","YBR203W",0.54972455361887,"moderate (0.4–0.7)"
"YPD","YBR204C",0.204951826565656,"low (<0.4)"
"YPD","YBR205W",0.308714703018501,"low (<0.4)"
"YPD","YBR207W",0.471667914248719,"moderate (0.4–0.7)"
"YPD","DUR1,2",0.657124078190762,"moderate (0.4–0.7)"
"YPD","YBR210W",0.544940025204987,"moderate (0.4–0.7)"
"YPD","AME1",0.330325432536106,"low (<0.4)"
"YPD","NGR1",0.370520934761441,"low (<0.4)"
"YPD","YBR213W",0.445073302547814,"moderate (0.4–0.7)"
"YPD","YBR214W",0.428120188824264,"moderate (0.4–0.7)"
"YPD","YBR215W",0.0163830667786316,"low (<0.4)"
"YPD","YBR216C",0.144060370009737,"low (<0.4)"
"YPD","ATG12",0.165452166397669,"low (<0.4)"
"YPD","YBR218C",0.676728334956183,"moderate (0.4–0.7)"
"YPD","YBR219C",0.386836218749269,"low (<0.4)"
"YPD","YBR220C",0.110245379817569,"low (<0.4)"
"YPD","YBR221C",0.338291139240506,"low (<0.4)"
"YPD","PCS60",0.520691333982473,"moderate (0.4–0.7)"
"YPD","YBR223C",0.170013898876611,"low (<0.4)"
"YPD","YBR225W",0.139543263526662,"low (<0.4)"
"YPD","YBR227C",0.287505325832199,"low (<0.4)"
"YPD","YBR228W",0.331744959505653,"low (<0.4)"
"YPD","ROT2",0.299239243448721,"low (<0.4)"
"YPD","YBR230C",0.510811287809409,"moderate (0.4–0.7)"
"YPD","YBR230W-A",0.18009640196699,"low (<0.4)"
"YPD","LSR1",0.282544126597687,"low (<0.4)"
"YPD","SWC5",0.430877931815139,"moderate (0.4–0.7)"
"YPD","PBP2",0.124701616735917,"low (<0.4)"
"YPD","YBR233W-A",0.106493822849531,"low (<0.4)"
"YPD","YBR234C",0.705647517039922,"high (≥0.7)"
"YPD","YBR235W",0.263321892042286,"low (<0.4)"
"YPD","YBR236C",0.342419318527023,"low (<0.4)"
"YPD","PRP5",0.136035542823906,"low (<0.4)"
"YPD","YBR238C",0.245219402803365,"low (<0.4)"
"YPD","YBR239C",0.0182088171625802,"low (<0.4)"
"YPD","YBR241C",0.207847077237074,"low (<0.4)"
"YPD","YBR242W",0.445618305744888,"moderate (0.4–0.7)"
"YPD","ALG7",0.220034079844206,"low (<0.4)"
"YPD","GPX2",0.738534566699124,"high (≥0.7)"
"YPD","ISW1",0.301533592989289,"low (<0.4)"
"YPD","RRT2",0.370496592015579,"low (<0.4)"
"YPD","ENP1",0.30730282375852,"low (<0.4)"
"YPD","YBR248C",0.580769230769231,"moderate (0.4–0.7)"
"YPD","YBR249C",0.859980525803311,"high (≥0.7)"
"YPD","YBR250W",0.0884299303366009,"low (<0.4)"
"YPD","YBR251W",0.361343719571568,"low (<0.4)"
"YPD","YBR252W",0.382035053554041,"low (<0.4)"
"YPD","SRB6",0.457329949679535,"moderate (0.4–0.7)"
"YPD","YBR254C",0.367662899610628,"low (<0.4)"
"YPD","YBR255W",0.229362934900843,"low (<0.4)"
"YPD","YBR255C-A",0.620950711736862,"moderate (0.4–0.7)"
"YPD","YBR256C",0.608519961051607,"moderate (0.4–0.7)"
"YPD","YBR257W",0.442342803023054,"moderate (0.4–0.7)"
"YPD","SHG1",0.192423064706876,"low (<0.4)"
"YPD","YBR259W",0.166207044189755,"low (<0.4)"
"YPD","YBR260C",-0.132194085896349,"low (<0.4)"
"YPD","TAE1",0.417185978578384,"moderate (0.4–0.7)"
"YPD","AIM5",0.589791807409944,"moderate (0.4–0.7)"
"YPD","SHM1",0.509931840311587,"moderate (0.4–0.7)"
"YPD","YBR264C",0.401606621226874,"moderate (0.4–0.7)"
"YPD","YBR265W",0.412682570593963,"moderate (0.4–0.7)"
"YPD","YBR267W",0.285126582278481,"low (<0.4)"
"YPD","MRPL37",0.625876338851022,"moderate (0.4–0.7)"
"YPD","YBR269C",0.309415130510352,"low (<0.4)"
"YPD","YBR270C",-0.0235641457606211,"low (<0.4)"
"YPD","YBR271W",0.492882746374429,"moderate (0.4–0.7)"
"YPD","YBR272C",0.298632455152237,"low (<0.4)"
"YPD","UBX7",-0.119063268371898,"low (<0.4)"
"YPD","YBR274W",0.174669831739715,"low (<0.4)"
"YPD","YBR275C",0.230137719927095,"low (<0.4)"
"YPD","YBR276C",0.0625121713729309,"low (<0.4)"
"YPD","YBR278W",0.276790876288453,"low (<0.4)"
"YPD","YBR279W",0.460259500124203,"moderate (0.4–0.7)"
"YPD","YBR280C",0.179081223713828,"low (<0.4)"
"YPD","YBR281C",0.379526505480439,"low (<0.4)"
"YPD","MRPL27",0.514581304771178,"moderate (0.4–0.7)"
"YPD","YBR283C",0.364776046738072,"low (<0.4)"
"YPD","YBR284W",-0.0158567186714867,"low (<0.4)"
"YPD","APE3",0.634518013631938,"moderate (0.4–0.7)"
"YPD","YBR287W",0.278627069133398,"low (<0.4)"
"YPD","APM3",0.376509250243427,"low (<0.4)"
"YPD","SNF5",0.156317893855705,"low (<0.4)"
"YPD","YBR290W",0.372647825033125,"low (<0.4)"
"YPD","YBR291C",0.820983446932814,"high (≥0.7)"
"YPD","YBR293W",0.00672980895328617,"low (<0.4)"
"YPD","PCA1",0.517783563007577,"moderate (0.4–0.7)"
"YPD","PHO89",0.175023048746393,"low (<0.4)"
"YPD","MAL33",0.88223978308132,"high (≥0.7)"
"YPD","MAL31",0.560606339658125,"moderate (0.4–0.7)"
